時間,臺灣港口,貨物別,地區別,重量(公噸)
110年05月,臺中港,塑膠橡膠及其製品,日本,0
110年05月,臺中港,塑膠橡膠及其製品,泰國,0
110年05月,臺中港,塑膠橡膠及其製品,美國,0
110年05月,臺中港,"皮革毛衣及其製品,旅行用物品",法國,0
110年05月,臺中港,"木漿紙漿,紙及紙板及其製品",美國,0
110年05月,臺中港,紡織品及其製品,中國大陸,0
110年05月,臺中港,紡織品及其製品,法國,0
110年05月,臺中港,紡織品及其製品,荷蘭,0
110年05月,臺中港,卑金屬及其製品,瑞士,0
110年05月,臺中港,卑金屬及其製品,德國,1
110年05月,臺中港,卑金屬及其製品,法國,0
110年05月,臺中港,卑金屬及其製品,瑞典,0
110年05月,臺中港,卑金屬及其製品,美國,0
110年05月,臺中港,"機械用具電機設備,電視影像錄音機",瑞士,0
110年05月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,0
110年05月,臺中港,"機械用具電機設備,電視影像錄音機",德國,0
110年05月,臺中港,"機械用具電機設備,電視影像錄音機",荷蘭,0
110年05月,臺中港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
110年05月,臺中港,"機械用具電機設備,電視影像錄音機",美國,0
110年05月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
110年05月,臺中港,車輛航空器船舶運輸設備,義大利,0
110年05月,臺中港,車輛航空器船舶運輸設備,日本,0
110年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",德國,0
110年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",法國,0
110年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",日本,0
110年05月,臺中港,"家具玩具運動用品,雜項製品",法國,0
110年06月,臺中港,化學或有關工業產品,日本,64
110年06月,臺中港,化學或有關工業產品,韓國,0
110年06月,臺中港,化學或有關工業產品,美國,0
110年06月,臺中港,塑膠橡膠及其製品,西班牙,0
110年06月,臺中港,塑膠橡膠及其製品,英國,0
110年06月,臺中港,塑膠橡膠及其製品,美國,0
110年06月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,13005
110年06月,臺中港,"木漿紙漿,紙及紙板及其製品",美國,0
110年06月,臺中港,紡織品及其製品,印尼,0
110年06月,臺中港,紡織品及其製品,美國,0
110年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",美國,0
110年06月,臺中港,"石料水泥石棉等材料之製品,陶瓷,玻璃",美國,0
110年06月,臺中港,卑金屬及其製品,瑞士,0
110年06月,臺中港,卑金屬及其製品,西班牙,0
110年06月,臺中港,卑金屬及其製品,芬蘭,0
110年06月,臺中港,卑金屬及其製品,義大利,0
110年06月,臺中港,卑金屬及其製品,美國,1
110年06月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,0
110年06月,臺中港,"機械用具電機設備,電視影像錄音機",德國,1
110年06月,臺中港,"機械用具電機設備,電視影像錄音機",西班牙,0
110年06月,臺中港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
110年06月,臺中港,"機械用具電機設備,電視影像錄音機",美國,2
110年06月,臺中港,車輛航空器船舶運輸設備,亞洲其他,0
110年06月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
110年06月,臺中港,車輛航空器船舶運輸設備,義大利,0
110年06月,臺中港,車輛航空器船舶運輸設備,日本,0
110年06月,臺中港,車輛航空器船舶運輸設備,歐洲其他,1
110年06月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",中國大陸,1
110年06月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",西班牙,0
110年06月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",法國,0
110年06月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",香港,0
110年06月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",日本,0
110年06月,臺中港,"家具玩具運動用品,雜項製品",美國,0
098年01月,高雄港,化學或有關工業產品,美國,62
098年01月,高雄港,塑膠橡膠及其製品,美國,111
098年01月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,12643
098年01月,高雄港,卑金屬及其製品,澳洲,509
098年01月,高雄港,卑金屬及其製品,日本,299
098年01月,高雄港,"機械用具電機設備,電視影像錄音機",新加坡,0
098年01月,高雄港,"機械用具電機設備,電視影像錄音機",美國,0
098年02月,高雄港,卑金屬及其製品,澳洲,507
098年02月,高雄港,卑金屬及其製品,日本,348
098年03月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,1840
098年03月,高雄港,卑金屬及其製品,阿拉伯聯合大公國,1928
098年03月,高雄港,卑金屬及其製品,澳洲,508
098年03月,高雄港,"機械用具電機設備,電視影像錄音機",日本,1388
098年03月,高雄港,"機械用具電機設備,電視影像錄音機",美國,0
098年04月,高雄港,塑膠橡膠及其製品,日本,994
098年04月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,6170
098年04月,高雄港,"機械用具電機設備,電視影像錄音機",日本,1627
098年05月,高雄港,化學或有關工業產品,美國,187
098年05月,高雄港,塑膠橡膠及其製品,中國大陸,867
098年05月,高雄港,塑膠橡膠及其製品,日本,312
098年05月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,100
098年05月,高雄港,卑金屬及其製品,澳洲,1004
098年05月,高雄港,卑金屬及其製品,日本,153
098年07月,高雄港,化學或有關工業產品,美國,602
098年07月,高雄港,塑膠橡膠及其製品,美國,741
098年07月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,18536
098年08月,高雄港,化學或有關工業產品,美國,409
098年08月,高雄港,塑膠橡膠及其製品,日本,741
098年08月,高雄港,塑膠橡膠及其製品,美國,58
098年08月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,17634
098年09月,高雄港,化學或有關工業產品,日本,24
098年09月,高雄港,化學或有關工業產品,荷蘭,51
098年09月,高雄港,化學或有關工業產品,美國,386
098年09月,高雄港,塑膠橡膠及其製品,日本,2320
098年09月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,12918
098年09月,高雄港,卑金屬及其製品,澳洲,499
098年10月,高雄港,化學或有關工業產品,日本,16
098年10月,高雄港,化學或有關工業產品,荷蘭,103
098年10月,高雄港,化學或有關工業產品,美國,62
098年10月,高雄港,塑膠橡膠及其製品,日本,3237
098年10月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,6724
098年10月,高雄港,"木漿紙漿,紙及紙板及其製品",馬來西亞,2874
098年10月,高雄港,卑金屬及其製品,伊朗,5446
098年10月,高雄港,"機械用具電機設備,電視影像錄音機",日本,0
098年11月,高雄港,植物產品,香港,243
098年11月,高雄港,"調製食品,飲料,煙酒類",香港,205
098年11月,高雄港,化學或有關工業產品,美國,124
098年11月,高雄港,塑膠橡膠及其製品,日本,799
098年11月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,6400
098年11月,高雄港,"木漿紙漿,紙及紙板及其製品",馬來西亞,626
098年11月,高雄港,紡織品及其製品,香港,201
098年11月,高雄港,卑金屬及其製品,伊朗,2367
098年11月,高雄港,"機械用具電機設備,電視影像錄音機",日本,0
098年11月,高雄港,"家具玩具運動用品,雜項製品",香港,16
098年12月,高雄港,化學或有關工業產品,荷蘭,17
098年12月,高雄港,化學或有關工業產品,美國,456
098年12月,高雄港,塑膠橡膠及其製品,中國大陸,97
098年12月,高雄港,塑膠橡膠及其製品,日本,702
098年12月,高雄港,塑膠橡膠及其製品,美國,95
098年12月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,23074
098年12月,高雄港,卑金屬及其製品,阿曼,1486
099年01月,高雄港,化學或有關工業產品,日本,16
099年01月,高雄港,化學或有關工業產品,美國,199
099年01月,高雄港,塑膠橡膠及其製品,中國大陸,390
099年01月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,5726
099年01月,高雄港,卑金屬及其製品,伊朗,1466
099年01月,高雄港,"機械用具電機設備,電視影像錄音機",日本,57
099年02月,高雄港,化學或有關工業產品,比利時,34
099年02月,高雄港,化學或有關工業產品,美國,458
099年02月,高雄港,塑膠橡膠及其製品,比利時,304
099年02月,高雄港,塑膠橡膠及其製品,中國大陸,585
099年02月,高雄港,塑膠橡膠及其製品,日本,39
099年02月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,23824
099年02月,高雄港,"機械用具電機設備,電視影像錄音機",日本,0
099年03月,高雄港,化學或有關工業產品,比利時,68
099年03月,高雄港,化學或有關工業產品,日本,12
099年03月,高雄港,化學或有關工業產品,荷蘭,51
099年03月,高雄港,化學或有關工業產品,美國,125
099年03月,高雄港,塑膠橡膠及其製品,中國大陸,1560
099年03月,高雄港,塑膠橡膠及其製品,日本,136
099年03月,高雄港,塑膠橡膠及其製品,泰國,0
099年03月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,3220
099年03月,高雄港,紡織品及其製品,印度,1002
099年03月,高雄港,卑金屬及其製品,澳洲,499
099年03月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,1
099年03月,高雄港,"機械用具電機設備,電視影像錄音機",日本,0
099年03月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
099年04月,高雄港,化學或有關工業產品,比利時,64
099年04月,高雄港,化學或有關工業產品,荷蘭,119
099年04月,高雄港,化學或有關工業產品,美國,457
099年04月,高雄港,塑膠橡膠及其製品,比利時,16
099年04月,高雄港,塑膠橡膠及其製品,中國大陸,1072
099年04月,高雄港,塑膠橡膠及其製品,日本,234
099年04月,高雄港,塑膠橡膠及其製品,荷蘭,96
099年04月,高雄港,塑膠橡膠及其製品,泰國,0
099年04月,高雄港,塑膠橡膠及其製品,越南,19
099年04月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,9488
099年04月,高雄港,紡織品及其製品,印度,400
099年04月,高雄港,卑金屬及其製品,澳洲,597
099年04月,高雄港,卑金屬及其製品,巴林,999
099年04月,高雄港,卑金屬及其製品,日本,138
099年04月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,0
099年04月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
099年05月,高雄港,化學或有關工業產品,比利時,176
099年05月,高雄港,化學或有關工業產品,日本,16
099年05月,高雄港,化學或有關工業產品,荷蘭,130
099年05月,高雄港,化學或有關工業產品,美國,380
099年05月,高雄港,塑膠橡膠及其製品,比利時,96
099年05月,高雄港,塑膠橡膠及其製品,中國大陸,975
099年05月,高雄港,塑膠橡膠及其製品,德國,640
099年05月,高雄港,塑膠橡膠及其製品,日本,370
099年05月,高雄港,塑膠橡膠及其製品,荷蘭,16
099年05月,高雄港,塑膠橡膠及其製品,泰國,0
099年05月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,8224
099年05月,高雄港,紡織品及其製品,香港,1466
099年05月,高雄港,卑金屬及其製品,澳洲,896
099年05月,高雄港,卑金屬及其製品,巴林,1999
099年05月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,6585
099年05月,高雄港,"機械用具電機設備,電視影像錄音機",日本,67
099年05月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
099年06月,高雄港,化學或有關工業產品,比利時,194
099年06月,高雄港,化學或有關工業產品,日本,32
099年06月,高雄港,化學或有關工業產品,荷蘭,258
099年06月,高雄港,化學或有關工業產品,美國,866
099年06月,高雄港,塑膠橡膠及其製品,比利時,112
099年06月,高雄港,塑膠橡膠及其製品,中國大陸,585
099年06月,高雄港,塑膠橡膠及其製品,德國,360
099年06月,高雄港,塑膠橡膠及其製品,日本,702
099年06月,高雄港,塑膠橡膠及其製品,泰國,1
099年06月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,10442
099年06月,高雄港,紡織品及其製品,香港,510
099年06月,高雄港,卑金屬及其製品,巴林,997
099年06月,高雄港,卑金屬及其製品,日本,53
099年06月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,1
099年06月,高雄港,"機械用具電機設備,電視影像錄音機",日本,0
099年06月,高雄港,"機械用具電機設備,電視影像錄音機",新加坡,0
099年06月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
099年06月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",馬來西亞,0
099年07月,高雄港,化學或有關工業產品,比利時,129
099年07月,高雄港,化學或有關工業產品,日本,16
099年07月,高雄港,化學或有關工業產品,荷蘭,196
099年07月,高雄港,化學或有關工業產品,美國,690
099年07月,高雄港,塑膠橡膠及其製品,比利時,16
099年07月,高雄港,塑膠橡膠及其製品,中國大陸,234
099年07月,高雄港,塑膠橡膠及其製品,日本,760
099年07月,高雄港,塑膠橡膠及其製品,荷蘭,16
099年07月,高雄港,塑膠橡膠及其製品,菲律賓,0
099年07月,高雄港,塑膠橡膠及其製品,泰國,1
099年07月,高雄港,塑膠橡膠及其製品,美國,4
099年07月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,11244
099年07月,高雄港,卑金屬及其製品,巴林,1999
099年07月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,3
099年07月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
099年08月,高雄港,化學或有關工業產品,日本,16
099年08月,高雄港,化學或有關工業產品,荷蘭,86
099年08月,高雄港,化學或有關工業產品,美國,640
099年08月,高雄港,塑膠橡膠及其製品,中國大陸,507
099年08月,高雄港,塑膠橡膠及其製品,日本,702
099年08月,高雄港,塑膠橡膠及其製品,荷蘭,32
099年08月,高雄港,塑膠橡膠及其製品,菲律賓,0
099年08月,高雄港,塑膠橡膠及其製品,泰國,0
099年08月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,10700
099年08月,高雄港,卑金屬及其製品,澳洲,1990
099年08月,高雄港,卑金屬及其製品,伊朗,2535
099年08月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,0
099年08月,高雄港,"機械用具電機設備,電視影像錄音機",日本,0
099年08月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
099年09月,高雄港,化學或有關工業產品,荷蘭,17
099年09月,高雄港,化學或有關工業產品,美國,822
099年09月,高雄港,塑膠橡膠及其製品,比利時,160
099年09月,高雄港,塑膠橡膠及其製品,中國大陸,1170
099年09月,高雄港,塑膠橡膠及其製品,日本,955
099年09月,高雄港,塑膠橡膠及其製品,菲律賓,0
099年09月,高雄港,塑膠橡膠及其製品,泰國,0
099年09月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,6800
099年09月,高雄港,紡織品及其製品,歐洲其他,0
099年09月,高雄港,卑金屬及其製品,澳洲,2509
099年09月,高雄港,卑金屬及其製品,歐洲其他,0
099年09月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,1
099年09月,高雄港,"機械用具電機設備,電視影像錄音機",荷蘭,0
099年09月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
099年09月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,5
099年09月,高雄港,"機械用具電機設備,電視影像錄音機",美國,0
099年10月,高雄港,化學或有關工業產品,日本,16
099年10月,高雄港,化學或有關工業產品,荷蘭,65
099年10月,高雄港,化學或有關工業產品,美國,196
099年10月,高雄港,塑膠橡膠及其製品,比利時,32
099年10月,高雄港,塑膠橡膠及其製品,中國大陸,873
099年10月,高雄港,塑膠橡膠及其製品,日本,759
099年10月,高雄港,塑膠橡膠及其製品,荷蘭,96
099年10月,高雄港,塑膠橡膠及其製品,泰國,1
099年10月,高雄港,塑膠橡膠及其製品,歐洲其他,0
099年10月,高雄港,塑膠橡膠及其製品,美國,31
099年10月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,6792
099年10月,高雄港,紡織品及其製品,歐洲其他,0
099年10月,高雄港,卑金屬及其製品,澳洲,3000
099年10月,高雄港,卑金屬及其製品,歐洲其他,0
099年10月,高雄港,"機械用具電機設備,電視影像錄音機",亞洲其他,0
099年10月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,1
099年10月,高雄港,"機械用具電機設備,電視影像錄音機",德國,0
099年10月,高雄港,"機械用具電機設備,電視影像錄音機",大洋洲其他,0
099年10月,高雄港,"機械用具電機設備,電視影像錄音機",瑞典,0
099年10月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
099年10月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
099年10月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",大洋洲其他,0
099年10月,高雄港,"家具玩具運動用品,雜項製品",大洋洲其他,0
099年10月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
099年11月,高雄港,化學或有關工業產品,日本,16
099年11月,高雄港,化學或有關工業產品,荷蘭,103
099年11月,高雄港,化學或有關工業產品,美國,389
099年11月,高雄港,塑膠橡膠及其製品,中國大陸,585
099年11月,高雄港,塑膠橡膠及其製品,日本,955
099年11月,高雄港,塑膠橡膠及其製品,荷蘭,192
099年11月,高雄港,塑膠橡膠及其製品,泰國,1
099年11月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,8300
099年11月,高雄港,卑金屬及其製品,澳洲,3016
099年11月,高雄港,卑金屬及其製品,歐洲其他,0
099年11月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,1
099年11月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
099年11月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
099年12月,高雄港,化學或有關工業產品,日本,16
099年12月,高雄港,化學或有關工業產品,美國,880
099年12月,高雄港,塑膠橡膠及其製品,中國大陸,1189
099年12月,高雄港,塑膠橡膠及其製品,日本,331
099年12月,高雄港,塑膠橡膠及其製品,荷蘭,80
099年12月,高雄港,塑膠橡膠及其製品,泰國,1
099年12月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,7050
099年12月,高雄港,卑金屬及其製品,澳洲,2521
099年12月,高雄港,卑金屬及其製品,韓國,1490
099年12月,高雄港,卑金屬及其製品,阿曼,508
099年12月,高雄港,卑金屬及其製品,歐洲其他,0
099年12月,高雄港,"機械用具電機設備,電視影像錄音機",新加坡,0
099年12月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
099年12月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
099年12月,高雄港,"機械用具電機設備,電視影像錄音機",美國,2
099年12月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
100年01月,高雄港,塑膠橡膠及其製品,中國大陸,624
100年01月,高雄港,塑膠橡膠及其製品,泰國,1
100年01月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,4700
100年01月,高雄港,卑金屬及其製品,澳洲,1099
100年01月,高雄港,卑金屬及其製品,歐洲其他,0
100年01月,高雄港,"機械用具電機設備,電視影像錄音機",韓國,0
100年01月,高雄港,"機械用具電機設備,電視影像錄音機",新加坡,0
100年01月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
100年01月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,3
100年01月,高雄港,"機械用具電機設備,電視影像錄音機",美國,0
100年02月,高雄港,塑膠橡膠及其製品,中國大陸,292
100年02月,高雄港,塑膠橡膠及其製品,香港,0
100年02月,高雄港,塑膠橡膠及其製品,泰國,1
100年02月,高雄港,塑膠橡膠及其製品,歐洲其他,0
100年02月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,12700
100年02月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",歐洲其他,0
100年02月,高雄港,卑金屬及其製品,澳洲,3510
100年02月,高雄港,卑金屬及其製品,韓國,0
100年02月,高雄港,卑金屬及其製品,歐洲其他,0
100年02月,高雄港,"機械用具電機設備,電視影像錄音機",香港,0
100年02月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
100年02月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
100年02月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
100年03月,高雄港,塑膠橡膠及其製品,中國大陸,312
100年03月,高雄港,塑膠橡膠及其製品,香港,0
100年03月,高雄港,塑膠橡膠及其製品,泰國,1
100年03月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,11200
100年03月,高雄港,卑金屬及其製品,澳洲,2502
100年03月,高雄港,卑金屬及其製品,新加坡,0
100年03月,高雄港,卑金屬及其製品,歐洲其他,0
100年03月,高雄港,"機械用具電機設備,電視影像錄音機",德國,56
100年03月,高雄港,"機械用具電機設備,電視影像錄音機",香港,0
100年03月,高雄港,"機械用具電機設備,電視影像錄音機",荷蘭,0
100年03月,高雄港,"機械用具電機設備,電視影像錄音機",新加坡,0
100年03月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
100年03月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
100年03月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
100年03月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
100年04月,高雄港,塑膠橡膠及其製品,香港,0
100年04月,高雄港,塑膠橡膠及其製品,泰國,1
100年04月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,12650
100年04月,高雄港,卑金屬及其製品,澳洲,304
100年04月,高雄港,卑金屬及其製品,歐洲其他,0
100年04月,高雄港,"機械用具電機設備,電視影像錄音機",香港,0
100年04月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,1
100年04月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
100年05月,高雄港,塑膠橡膠及其製品,香港,0
100年05月,高雄港,塑膠橡膠及其製品,菲律賓,0
100年05月,高雄港,塑膠橡膠及其製品,泰國,1
100年05月,高雄港,塑膠橡膠及其製品,歐洲其他,0
100年05月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,5500
100年05月,高雄港,卑金屬及其製品,澳洲,3747
100年05月,高雄港,卑金屬及其製品,歐洲其他,0
100年05月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,0
100年05月,高雄港,"機械用具電機設備,電視影像錄音機",香港,0
100年05月,高雄港,"機械用具電機設備,電視影像錄音機",泰國,0
100年05月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
100年06月,高雄港,塑膠橡膠及其製品,香港,0
100年06月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,10200
100年06月,高雄港,紡織品及其製品,歐洲其他,0
100年06月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",歐洲其他,0
100年06月,高雄港,卑金屬及其製品,澳洲,2360
100年06月,高雄港,卑金屬及其製品,歐洲其他,0
100年06月,高雄港,"機械用具電機設備,電視影像錄音機",香港,0
100年06月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
100年06月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
100年07月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,8000
100年07月,高雄港,卑金屬及其製品,澳洲,1597
100年07月,高雄港,"機械用具電機設備,電視影像錄音機",加拿大,0
100年08月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,8100
100年08月,高雄港,卑金屬及其製品,澳洲,502
100年08月,高雄港,卑金屬及其製品,伊朗,100
100年08月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
100年09月,高雄港,礦產品,中國大陸,100
100年09月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,10350
100年09月,高雄港,卑金屬及其製品,韓國,0
100年10月,高雄港,礦產品,中國大陸,200
100年10月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,16600
100年10月,高雄港,卑金屬及其製品,俄羅斯,524
100年11月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,300
100年11月,高雄港,卑金屬及其製品,澳洲,448
100年11月,高雄港,卑金屬及其製品,香港,197
100年11月,高雄港,卑金屬及其製品,瑞典,184
100年11月,高雄港,卑金屬及其製品,歐洲其他,0
100年11月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
100年11月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
100年12月,高雄港,礦產品,韓國,535
100年12月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,14500
100年12月,高雄港,卑金屬及其製品,澳洲,954
101年01月,高雄港,塑膠橡膠及其製品,中國大陸,0
101年01月,高雄港,塑膠橡膠及其製品,歐洲其他,0
101年01月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,10656
101年01月,高雄港,"木漿紙漿,紙及紙板及其製品",中國大陸,2500
101年01月,高雄港,卑金屬及其製品,中國大陸,0
101年01月,高雄港,卑金屬及其製品,香港,149
101年01月,高雄港,卑金屬及其製品,俄羅斯,317
101年01月,高雄港,卑金屬及其製品,新加坡,0
101年01月,高雄港,卑金屬及其製品,歐洲其他,0
101年01月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,0
101年01月,高雄港,"機械用具電機設備,電視影像錄音機",新加坡,0
101年01月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
101年01月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",中國大陸,0
101年01月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
101年02月,高雄港,礦產品,中國大陸,200
101年02月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,19550
101年02月,高雄港,"機械用具電機設備,電視影像錄音機",日本,17
101年02月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
101年02月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",韓國,2
101年03月,高雄港,礦產品,澳洲,7834
101年03月,高雄港,礦產品,菲律賓,6000
101年03月,高雄港,化學或有關工業產品,義大利,0
101年03月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,4900
101年03月,高雄港,卑金屬及其製品,澳洲,708
101年03月,高雄港,卑金屬及其製品,香港,197
101年03月,高雄港,卑金屬及其製品,歐洲其他,0
101年03月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
101年03月,高雄港,"機械用具電機設備,電視影像錄音機",美國,0
101年04月,高雄港,化學或有關工業產品,美國,535
101年04月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,14300
101年04月,高雄港,卑金屬及其製品,澳洲,508
101年04月,高雄港,卑金屬及其製品,歐洲其他,0
101年04月,高雄港,"機械用具電機設備,電視影像錄音機",韓國,311
101年04月,高雄港,"機械用具電機設備,電視影像錄音機",新加坡,0
101年04月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",韓國,13
101年05月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,8550
101年05月,高雄港,卑金屬及其製品,澳洲,451
101年05月,高雄港,卑金屬及其製品,香港,219
101年05月,高雄港,卑金屬及其製品,歐洲其他,0
101年05月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,4
101年06月,高雄港,化學或有關工業產品,美國,0
101年06月,高雄港,塑膠橡膠及其製品,歐洲其他,0
101年06月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,4900
101年06月,高雄港,卑金屬及其製品,韓國,0
101年06月,高雄港,卑金屬及其製品,歐洲其他,0
101年06月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
101年06月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
101年06月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
101年07月,高雄港,化學或有關工業產品,美國,133
101年07月,高雄港,塑膠橡膠及其製品,菲律賓,0
101年07月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,16448
101年07月,高雄港,卑金屬及其製品,澳洲,203
101年07月,高雄港,卑金屬及其製品,歐洲其他,0
101年07月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
101年07月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
101年08月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,9000
101年08月,高雄港,卑金屬及其製品,荷蘭,0
101年08月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
101年08月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",日本,1
101年08月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",韓國,3
