時間,臺灣港口,貨物別,地區別,重量(公噸)
104年10月,基隆港,砂礫,福建廈門,63559
104年10月,基隆港,鋼材,江蘇靖江,509
104年10月,基隆港,其他,上海,219
104年11月,基隆港,大理石花崗石,福建城澳,38976
104年11月,基隆港,大理石花崗石,福建松下,9491
104年11月,基隆港,大理石花崗石,福建廈門,141478
104年11月,基隆港,大理石花崗石,福建漳州,9694
104年11月,基隆港,砂礫,福建松下,10689
104年11月,基隆港,砂礫,福建廈門,68834
104年11月,基隆港,鋼材,上海,94
104年11月,基隆港,其他,遼寧錦州,7404
104年11月,基隆港,其他,福建廈門,47
104年12月,基隆港,大理石花崗石,福建城澳,33152
104年12月,基隆港,大理石花崗石,福建廈門,198698
104年12月,基隆港,大理石花崗石,福建漳州,61052
104年12月,基隆港,砂礫,福建廈門,69979
104年12月,基隆港,鋼材,江蘇南通,511
105年01月,基隆港,大理石花崗石,福建城澳,32349
105年01月,基隆港,大理石花崗石,福建廈門,170659
105年01月,基隆港,大理石花崗石,福建漳州,45625
105年01月,基隆港,砂礫,福建廈門,90911
105年01月,基隆港,廢鐵,上海,799
105年01月,基隆港,其他,廣東佛山,5
105年02月,基隆港,大理石花崗石,福建廈門,56133
105年02月,基隆港,大理石花崗石,福建漳州,23000
105年02月,基隆港,砂礫,福建廈門,26750
105年02月,基隆港,化工原料,天津新港,40
105年02月,基隆港,化工原料,山東煙臺,5010
105年02月,基隆港,鋼材,上海,146
105年02月,基隆港,其他,江蘇常熟,287
105年02月,基隆港,其他,遼寧錦州,5105
105年03月,基隆港,大理石花崗石,福建城澳,14674
105年03月,基隆港,大理石花崗石,福建廈門,159213
105年03月,基隆港,大理石花崗石,福建漳州,23000
105年03月,基隆港,砂礫,福建廈門,94589
105年03月,基隆港,化工原料,山東煙臺,5120
105年03月,基隆港,鋼材,江蘇南通,511
105年03月,基隆港,鋼材,上海,69
105年03月,基隆港,其他,江蘇常熟,140
105年03月,基隆港,其他,遼寧錦州,5092
105年03月,基隆港,其他,上海,1
105年04月,基隆港,大理石花崗石,福建城澳,25365
105年04月,基隆港,大理石花崗石,福建廈門,153995
105年04月,基隆港,大理石花崗石,福建漳州,47146
105年04月,基隆港,砂礫,福建廈門,33978
105年04月,基隆港,燃料油,山東青島,34944
105年04月,基隆港,其他,遼寧錦州,5084
105年04月,基隆港,其他,福建廈門,2
105年05月,基隆港,大理石花崗石,福建城澳,11000
105年05月,基隆港,大理石花崗石,福建廈門,111188
105年05月,基隆港,大理石花崗石,福建漳州,68357
105年05月,基隆港,砂礫,廣東廣州,42153
105年05月,基隆港,化工原料,山東煙臺,4991
105年05月,基隆港,廢鐵,上海,706
105年05月,基隆港,其他,浙江寧波,42
105年05月,基隆港,其他,上海,1
105年06月,基隆港,大理石花崗石,福建城澳,13599
105年06月,基隆港,大理石花崗石,福建泉州,5000
105年06月,基隆港,大理石花崗石,福建廈門,137900
105年06月,基隆港,大理石花崗石,福建漳州,48690
105年06月,基隆港,砂礫,廣東廣州,25656
105年06月,基隆港,砂礫,廣東潮州,4918
105年06月,基隆港,其他,遼寧錦州,6568
105年06月,基隆港,其他,上海,386
105年07月,基隆港,大理石花崗石,福建城澳,12260
105年07月,基隆港,大理石花崗石,福建廈門,128443
105年07月,基隆港,大理石花崗石,福建漳州,47272
105年07月,基隆港,砂礫,廣東潮州,5530
105年07月,基隆港,化工原料,山東煙臺,4793
105年07月,基隆港,鋼材,江蘇南通,511
105年07月,基隆港,其他,上海,93
105年07月,基隆港,其他,福建廈門,1
105年08月,基隆港,大理石花崗石,福建城澳,30279
105年08月,基隆港,大理石花崗石,福建福州,1369
105年08月,基隆港,大理石花崗石,福建廈門,165445
105年08月,基隆港,大理石花崗石,福建漳州,120547
105年08月,基隆港,其他,遼寧錦州,9686
105年08月,基隆港,其他,上海,387
105年08月,基隆港,其他,福建廈門,3
105年09月,基隆港,大理石花崗石,福建城澳,4308
105年09月,基隆港,大理石花崗石,福建廈門,105978
105年09月,基隆港,大理石花崗石,福建漳州,50502
105年09月,基隆港,鋼材,上海,417
105年09月,基隆港,其他,上海,156
105年10月,基隆港,大理石花崗石,福建城澳,13201
105年10月,基隆港,大理石花崗石,福建廈門,106424
105年10月,基隆港,大理石花崗石,福建漳州,182804
105年10月,基隆港,化工原料,山東煙臺,4986
105年11月,基隆港,大理石花崗石,福建城澳,12260
105年11月,基隆港,大理石花崗石,福建泉州,21175
105年11月,基隆港,大理石花崗石,福建廈門,68496
105年11月,基隆港,大理石花崗石,福建漳州,79783
105年11月,基隆港,化工原料,山東煙臺,4808
105年11月,基隆港,鋼材,上海,42
105年11月,基隆港,其他,江蘇常熟,365
105年11月,基隆港,其他,上海,17
105年11月,基隆港,其他,福建廈門,2
105年12月,基隆港,大理石花崗石,福建城澳,18548
105年12月,基隆港,大理石花崗石,福建松下,17212
105年12月,基隆港,大理石花崗石,福建廈門,235943
105年12月,基隆港,大理石花崗石,福建漳州,38547
105年12月,基隆港,鋼材,江蘇常熟,545
105年12月,基隆港,其他,上海,14
106年01月,基隆港,大理石花崗石,福建城澳,24312
106年01月,基隆港,大理石花崗石,福建松下,8678
106年01月,基隆港,大理石花崗石,福建廈門,173552
106年01月,基隆港,大理石花崗石,福建漳州,30735
106年01月,基隆港,其他,遼寧錦州,7511
106年01月,基隆港,其他,上海,93
106年01月,基隆港,其他,福建廈門,4
106年02月,基隆港,大理石花崗石,福建松下,8701
106年02月,基隆港,大理石花崗石,福建廈門,104888
106年02月,基隆港,大理石花崗石,福建漳州,92621
106年02月,基隆港,砂礫,廣東廣州,15177
106年02月,基隆港,鋼材,江蘇南通,545
106年02月,基隆港,鋼材,上海,26
106年02月,基隆港,其他,江蘇太倉,95
106年03月,基隆港,大理石花崗石,福建城澳,12639
106年03月,基隆港,大理石花崗石,福建松下,8751
106年03月,基隆港,大理石花崗石,福建廈門,122330
106年03月,基隆港,大理石花崗石,福建漳州,75914
106年03月,基隆港,其他非金屬礦產品,福建廈門,4000
106年03月,基隆港,化工原料,山東煙臺,4787
106年03月,基隆港,其他,廣東佛山,7
106年03月,基隆港,其他,上海,7
106年04月,基隆港,大理石花崗石,廣東廣州,25795
106年04月,基隆港,大理石花崗石,福建城澳,13515
106年04月,基隆港,大理石花崗石,福建松下,17644
106年04月,基隆港,大理石花崗石,福建廈門,60719
106年04月,基隆港,大理石花崗石,福建漳州,73639
106年04月,基隆港,砂礫,廣東廣州,24613
106年04月,基隆港,其他,上海,4
106年04月,基隆港,其他,福建廈門,1
106年05月,基隆港,大理石花崗石,廣東廣州,101095
106年05月,基隆港,大理石花崗石,福建廈門,51140
106年05月,基隆港,砂礫,廣東廣州,12350
106年05月,基隆港,鋼材,江蘇南通,545
106年05月,基隆港,其他,上海,102
106年06月,基隆港,大理石花崗石,廣東廣州,105152
106年06月,基隆港,大理石花崗石,廣東黃埔,22000
106年06月,基隆港,大理石花崗石,福建漳州,36204
106年06月,基隆港,砂礫,廣東廣州,16539
106年06月,基隆港,化工原料,山東煙臺,4754
106年06月,基隆港,其他,上海,28
106年07月,基隆港,大理石花崗石,廣東廣州,52461
106年07月,基隆港,大理石花崗石,福建城澳,16293
106年07月,基隆港,大理石花崗石,福建漳州,94527
106年07月,基隆港,鋼材,上海,262
106年07月,基隆港,其他,遼寧錦州,7525
106年07月,基隆港,其他,上海,1
106年08月,基隆港,大理石花崗石,廣東廣州,52081
106年08月,基隆港,大理石花崗石,福建城澳,23862
106年08月,基隆港,大理石花崗石,福建漳州,98106
106年08月,基隆港,化工原料,山東煙臺,5003
106年08月,基隆港,鋼材,江蘇常熟,555
106年08月,基隆港,鋼材,上海,87
106年08月,基隆港,其他,上海,2
106年08月,基隆港,其他,福建廈門,1
106年09月,基隆港,大理石花崗石,廣東廣州,41017
106年09月,基隆港,大理石花崗石,福建城澳,6855
106年09月,基隆港,大理石花崗石,福建漳州,104904
106年09月,基隆港,其他,上海,1
106年09月,基隆港,其他,福建廈門,1
106年10月,基隆港,大理石花崗石,廣東廣州,24778
106年10月,基隆港,大理石花崗石,福建福州,7470
106年10月,基隆港,大理石花崗石,福建漳州,107269
106年10月,基隆港,化工原料,山東煙臺,5074
106年10月,基隆港,鋼材,上海,29
106年10月,基隆港,其他,廣東南沙,70
106年10月,基隆港,其他,上海,4
106年11月,基隆港,大理石花崗石,廣東廣州,10906
106年11月,基隆港,大理石花崗石,福建漳州,142149
106年11月,基隆港,化工原料,上海,6
106年11月,基隆港,其他,上海,25
106年11月,基隆港,其他,福建廈門,1
106年12月,基隆港,大理石花崗石,廣東廣州,25000
106年12月,基隆港,大理石花崗石,福建城澳,27527
106年12月,基隆港,大理石花崗石,福建漳州,99750
106年12月,基隆港,鋼材,上海,196
106年12月,基隆港,其他,遼寧錦州,7307
107年01月,基隆港,大理石花崗石,福建城澳,14000
107年01月,基隆港,大理石花崗石,福建漳州,63524
107年01月,基隆港,化工原料,山東煙臺,4774
107年01月,基隆港,鋼材,上海,13
107年01月,基隆港,其他,上海,15
107年01月,基隆港,其他,山東青島,23
107年02月,基隆港,大理石花崗石,福建城澳,11979
107年02月,基隆港,大理石花崗石,福建漳州,72236
107年02月,基隆港,化工原料,上海,1
107年02月,基隆港,鋼材,廣西防城,1469
107年02月,基隆港,鋼材,上海,262
107年02月,基隆港,其他,遼寧錦州,4046
107年02月,基隆港,其他,上海,33
107年03月,基隆港,大理石花崗石,福建城澳,17492
107年03月,基隆港,大理石花崗石,福建漳州,73870
107年03月,基隆港,化工原料,上海,2
107年03月,基隆港,其他,上海,2
107年03月,基隆港,其他,福建廈門,2
107年04月,基隆港,大理石花崗石,福建泉州,9119
107年04月,基隆港,大理石花崗石,福建漳州,123848
107年04月,基隆港,鋼材,上海,243
107年04月,基隆港,其他,遼寧錦州,4128
107年04月,基隆港,其他,上海,26
107年05月,基隆港,大理石花崗石,福建泉州,26570
107年05月,基隆港,大理石花崗石,福建廈門,359
107年05月,基隆港,大理石花崗石,福建漳州,50402
107年05月,基隆港,鋼材,上海,277
107年05月,基隆港,其他,浙江寧波,1
107年05月,基隆港,其他,上海,32
107年06月,基隆港,大理石花崗石,福建泉州,61134
107年06月,基隆港,大理石花崗石,福建漳州,66491
107年06月,基隆港,其他,上海,2
107年07月,基隆港,大理石花崗石,福建泉州,68410
107年07月,基隆港,大理石花崗石,福建漳州,67731
107年07月,基隆港,肥料,廣西防城,6000
107年07月,基隆港,其他,上海,1
107年08月,基隆港,大理石花崗石,福建泉州,50200
107年08月,基隆港,大理石花崗石,福建漳州,68482
107年08月,基隆港,化工原料,上海,2
107年08月,基隆港,其他,廣東窖心,2
107年09月,基隆港,大理石花崗石,福建泉州,52752
107年09月,基隆港,其他,上海,7
107年09月,基隆港,其他,福建廈門,2
107年10月,基隆港,大理石花崗石,福建城澳,10000
107年10月,基隆港,大理石花崗石,福建泉州,27000
107年10月,基隆港,大理石花崗石,福建松下,25874
107年10月,基隆港,化工原料,上海,2
107年10月,基隆港,其他,山東青島,74
107年10月,基隆港,其他,福建廈門,3
107年11月,基隆港,大理石花崗石,福建泉州,25025
107年11月,基隆港,大理石花崗石,福建松下,26388
107年11月,基隆港,大理石花崗石,福建漳州,40188
107年11月,基隆港,鋼材,上海,289
107年11月,基隆港,其他,上海,65
107年12月,基隆港,大理石花崗石,福建泉州,25100
107年12月,基隆港,大理石花崗石,福建漳州,24129
107年12月,基隆港,肥料,廣西防城,6003
107年12月,基隆港,其他,上海,9
107年12月,基隆港,其他,福建廈門,1
108年01月,基隆港,大理石花崗石,福建城澳,17096
108年01月,基隆港,大理石花崗石,福建松下,26113
108年01月,基隆港,大理石花崗石,福建廈門,31
108年01月,基隆港,大理石花崗石,福建漳州,76977
108年01月,基隆港,鋼材,上海,298
108年01月,基隆港,其他,廣東佛山,11
108年01月,基隆港,其他,遼寧錦州,5036
108年01月,基隆港,其他,浙江寧波,1
108年01月,基隆港,其他,上海,13
108年01月,基隆港,其他,山東青島,2
108年01月,基隆港,其他,福建廈門,35
108年01月,基隆港,其他,福建漳州,95
108年02月,基隆港,大理石花崗石,福建泉州,24600
108年02月,基隆港,鋼材,上海,191
108年02月,基隆港,其他,福建泉州,61
108年02月,基隆港,其他,上海,1
108年03月,基隆港,大理石花崗石,福建城澳,16899
108年03月,基隆港,大理石花崗石,福建漳州,76815
108年03月,基隆港,其他,上海,10
108年04月,基隆港,大理石花崗石,福建城澳,16757
108年04月,基隆港,大理石花崗石,福建漳州,25224
108年04月,基隆港,肥料,廣西防城,6158
108年04月,基隆港,鋼材,上海,11
108年04月,基隆港,其他,上海,14
108年04月,基隆港,其他,福建廈門,1
108年05月,基隆港,大理石花崗石,福建城澳,15615
108年05月,基隆港,大理石花崗石,福建漳州,49875
108年05月,基隆港,電力機械及零件,上海,371
108年05月,基隆港,其他,上海,538
108年05月,基隆港,其他,廣東沙田,56
108年05月,基隆港,其他,福建漳州,48
108年06月,基隆港,大理石花崗石,福建城澳,16407
108年06月,基隆港,大理石花崗石,福建漳州,66047
108年06月,基隆港,鋼材,上海,2
108年06月,基隆港,其他,上海,72
108年07月,基隆港,大理石花崗石,福建城澳,25655
108年07月,基隆港,鋼材,上海,556
108年07月,基隆港,其他,上海,3
108年08月,基隆港,其他,上海,9
108年09月,基隆港,大理石花崗石,福建城澳,17490
108年09月,基隆港,鋼材,上海,107
108年09月,基隆港,其他,廣東黃埔,116
108年09月,基隆港,其他,福建廈門,2
108年11月,基隆港,大理石花崗石,福建城澳,12804
108年11月,基隆港,鋼材,上海,159
108年11月,基隆港,其他,廣東黃埔,42
108年12月,基隆港,大理石花崗石,福建城澳,17233
108年12月,基隆港,鋼材,上海,1941
108年12月,基隆港,其他,上海,31
109年01月,基隆港,大理石花崗石,福建城澳,14663
109年01月,基隆港,大理石花崗石,福建漳州,23918
109年01月,基隆港,其他,上海,28
109年02月,基隆港,大理石花崗石,福建泉州,16952
109年02月,基隆港,其他,天津新港,2
109年03月,基隆港,大理石花崗石,福建泉州,47138
109年03月,基隆港,鋼材,上海,154
109年03月,基隆港,鋼材,廣東湛江,1554
109年03月,基隆港,其他,上海,24
109年04月,基隆港,大理石花崗石,福建福州,16620
109年04月,基隆港,大理石花崗石,福建泉州,32671
109年04月,基隆港,鋼材,上海,18
109年04月,基隆港,其他,上海,20
109年04月,基隆港,其他,廣東蛇口,1
109年04月,基隆港,其他,天津新港,10
109年05月,基隆港,大理石花崗石,福建廈門,41796
109年05月,基隆港,鋼材,上海,170
109年05月,基隆港,其他,廣東清溪,2
109年05月,基隆港,其他,上海,30
