時間,臺灣港口,國內/國外,地區別,貨物別,重量(公噸)
097年02月,臺北港,國外,菲律賓,其他,204
097年02月,臺北港,國外,俄羅斯,其他,19
097年03月,臺北港,國內,高雄港,輕油,4060
097年03月,臺北港,國外,澳洲,其他,386
097年03月,臺北港,國外,巴林,其他,7
097年03月,臺北港,國外,日本,其他,157
097年03月,臺北港,國外,科威特,其他,40
097年03月,臺北港,國外,墨西哥,其他,410
097年03月,臺北港,國外,菲律賓,其他,193
097年03月,臺北港,國外,俄羅斯,其他,10
097年04月,臺北港,國內,高雄港,柴油,1340
097年04月,臺北港,國內,基隆港,輕油,7037
097年04月,臺北港,國外,中國大陸,潤滑油,1932
097年04月,臺北港,國外,阿拉伯聯合大公國,其他,15
097年04月,臺北港,國外,澳洲,其他,452
097年04月,臺北港,國外,巴林,其他,33
097年04月,臺北港,國外,芬蘭,其他,3
097年04月,臺北港,國外,日本,其他,182
097年04月,臺北港,國外,阿曼,其他,42
097年04月,臺北港,國外,卡達,其他,36
097年04月,臺北港,國外,俄羅斯,其他,14
097年05月,臺北港,國外,澳洲,其他,307
097年05月,臺北港,國外,日本,其他,191
097年05月,臺北港,國外,科威特,其他,19
097年05月,臺北港,國外,墨西哥,其他,410
097年05月,臺北港,國外,俄羅斯,其他,29
097年06月,臺北港,國內,金門港,汽油,1255
097年06月,臺北港,國外,澳洲,其他,306
097年06月,臺北港,國外,芬蘭,其他,462
097年06月,臺北港,國外,日本,其他,168
097年07月,臺北港,國內,高雄港,柴油,18613
097年07月,臺北港,國內,馬祖港,柴油,1506
097年07月,臺北港,國外,澳洲,其他,46
097年07月,臺北港,國外,日本,其他,345
097年07月,臺北港,國外,阿曼,其他,28
097年07月,臺北港,國外,卡達,其他,4
097年07月,臺北港,國外,俄羅斯,其他,44
097年08月,臺北港,國外,阿拉伯聯合大公國,其他,69
097年08月,臺北港,國外,澳洲,其他,118
097年08月,臺北港,國外,巴林,其他,11
097年08月,臺北港,國外,德國,其他,1
097年08月,臺北港,國外,芬蘭,其他,487
097年08月,臺北港,國外,日本,其他,97
097年08月,臺北港,國外,阿曼,其他,42
097年08月,臺北港,國外,俄羅斯,其他,11
097年09月,臺北港,國內,高雄港,柴油,16494
097年09月,臺北港,國內,馬祖港,柴油,1493
097年09月,臺北港,國外,澳洲,其他,261
097年09月,臺北港,國外,芬蘭,其他,559
097年09月,臺北港,國外,日本,其他,176
097年09月,臺北港,國外,馬來西亞,其他,11
097年09月,臺北港,國外,阿曼,其他,11
097年09月,臺北港,國外,卡達,其他,36
097年09月,臺北港,國外,俄羅斯,其他,30
097年10月,臺北港,國內,麥寮港,柴油,23792
097年10月,臺北港,國外,阿拉伯聯合大公國,其他,75
097年10月,臺北港,國外,澳洲,其他,153
097年10月,臺北港,國外,巴林,其他,14
097年10月,臺北港,國外,日本,其他,128
097年10月,臺北港,國外,科威特,其他,70
097年10月,臺北港,國外,菲律賓,其他,102
097年10月,臺北港,國外,卡達,其他,20
097年10月,臺北港,國外,俄羅斯,其他,4
097年11月,臺北港,國內,金門港,柴油,1596
097年11月,臺北港,國內,馬祖港,柴油,1596
097年11月,臺北港,國外,阿拉伯聯合大公國,其他,73
097年11月,臺北港,國外,澳洲,其他,273
097年11月,臺北港,國外,中國大陸,其他,5
097年11月,臺北港,國外,芬蘭,其他,929
097年11月,臺北港,國外,日本,其他,124
097年11月,臺北港,國外,科威特,其他,73
097年11月,臺北港,國外,俄羅斯,其他,17
097年12月,臺北港,國內,臺中港,汽油,4726
097年12月,臺北港,國內,金門港,柴油,1305
097年12月,臺北港,國外,阿拉伯聯合大公國,其他,27
097年12月,臺北港,國外,澳洲,其他,48
097年12月,臺北港,國外,阿曼,其他,19
097年12月,臺北港,國外,俄羅斯,其他,3
098年01月,臺北港,國內,高雄港,柴油,1203
098年01月,臺北港,國內,高雄港,輕油,1939
098年01月,臺北港,國外,阿拉伯聯合大公國,其他,845
098年01月,臺北港,國外,澳洲,其他,5
098年01月,臺北港,國外,巴林,其他,37
098年01月,臺北港,國外,中美洲其他,其他,5
098年01月,臺北港,國外,科威特,其他,301
098年01月,臺北港,國外,阿曼,其他,783
098年01月,臺北港,國外,菲律賓,其他,101
098年01月,臺北港,國外,卡達,其他,123
098年01月,臺北港,國外,沙烏地阿拉伯,其他,240
098年02月,臺北港,國內,高雄港,汽油,3225
098年02月,臺北港,國內,高雄港,柴油,1304
098年02月,臺北港,國外,阿拉伯聯合大公國,其他,621
098年02月,臺北港,國外,巴林,其他,75
098年02月,臺北港,國外,芬蘭,其他,526
098年02月,臺北港,國外,科威特,其他,390
098年02月,臺北港,國外,阿曼,其他,552
098年02月,臺北港,國外,卡達,其他,117
098年02月,臺北港,國外,沙烏地阿拉伯,其他,257
098年03月,臺北港,國內,臺中港,柴油,21167
098年03月,臺北港,國內,高雄港,柴油,1400
098年03月,臺北港,國內,臺中港,石油腦,16314
098年03月,臺北港,國外,阿拉伯聯合大公國,其他,124
098年03月,臺北港,國外,澳洲,其他,55
098年03月,臺北港,國外,巴林,其他,54
098年03月,臺北港,國外,非洲其他,其他,1
098年03月,臺北港,國外,日本,其他,165
098年03月,臺北港,國外,科威特,其他,369
098年03月,臺北港,國外,阿曼,其他,410
098年03月,臺北港,國外,菲律賓,其他,85
098年03月,臺北港,國外,卡達,其他,169
098年03月,臺北港,國外,沙烏地阿拉伯,其他,373
098年04月,臺北港,國內,高雄港,柴油,15064
098年04月,臺北港,國內,高雄港,石油腦,4413
098年04月,臺北港,國外,巴林,其他,21
098年04月,臺北港,國外,日本,其他,122
098年04月,臺北港,國外,科威特,其他,190
098年04月,臺北港,國外,阿曼,其他,127
098年04月,臺北港,國外,卡達,其他,77
098年04月,臺北港,國外,沙烏地阿拉伯,其他,83
098年05月,臺北港,國內,臺中港,汽油,3030
098年05月,臺北港,國內,臺中港,柴油,11974
098年05月,臺北港,國內,高雄港,柴油,1312
098年05月,臺北港,國內,臺中港,石油腦,6961
098年05月,臺北港,國外,澳洲,其他,66
098年05月,臺北港,國外,日本,其他,62
098年05月,臺北港,國外,俄羅斯,其他,2
098年06月,臺北港,國內,臺中港,柴油,28716
098年06月,臺北港,國內,高雄港,柴油,1811
098年06月,臺北港,國內,臺中港,石油腦,28152
098年06月,臺北港,國外,英國,鋼材,2
098年06月,臺北港,國外,澳洲,其他,16
098年06月,臺北港,國外,巴林,其他,3
098年06月,臺北港,國外,菲律賓,其他,297
098年06月,臺北港,國外,卡達,其他,136
098年06月,臺北港,國外,沙烏地阿拉伯,其他,81
098年07月,臺北港,國內,臺中港,汽油,13820
098年07月,臺北港,國內,深澳港,汽油,12041
098年07月,臺北港,國內,臺中港,柴油,29154
098年07月,臺北港,國內,高雄港,柴油,9924
098年07月,臺北港,國內,馬祖港,柴油,1598
098年07月,臺北港,國外,香港,柴油,1537
098年07月,臺北港,國外,日本,柴油,4713
098年07月,臺北港,國外,澳洲,其他,49
098年07月,臺北港,國外,巴林,其他,9
098年07月,臺北港,國外,日本,其他,92
098年07月,臺北港,國外,阿曼,其他,11
098年07月,臺北港,國外,菲律賓,其他,163
098年07月,臺北港,國外,卡達,其他,73
098年07月,臺北港,國外,沙烏地阿拉伯,其他,122
098年08月,臺北港,國內,高雄港,柴油,1799
098年08月,臺北港,國外,中國大陸,柴油,982
098年08月,臺北港,國外,大洋洲其他,柴油,6490
098年08月,臺北港,國外,菲律賓,柴油,2507
098年08月,臺北港,國外,越南,柴油,1512
098年08月,臺北港,國內,花蓮港,液化石油氣,2395
098年08月,臺北港,國外,澳洲,其他,35
098年08月,臺北港,國外,巴林,其他,8
098年08月,臺北港,國外,德國,其他,40
098年08月,臺北港,國外,日本,其他,116
098年08月,臺北港,國外,科威特,其他,122
098年08月,臺北港,國外,阿曼,其他,24
098年08月,臺北港,國外,卡達,其他,49
098年08月,臺北港,國外,沙烏地阿拉伯,其他,61
098年09月,臺北港,國內,高雄港,柴油,2016
098年09月,臺北港,國外,香港,柴油,1000
098年09月,臺北港,國外,日本,柴油,3923
098年09月,臺北港,國外,菲律賓,柴油,5851
098年09月,臺北港,國內,臺中港,液化石油氣,3745
098年09月,臺北港,國外,阿拉伯聯合大公國,其他,139
098年09月,臺北港,國外,澳洲,其他,5
098年09月,臺北港,國外,巴林,其他,10
098年09月,臺北港,國外,日本,其他,61
098年09月,臺北港,國外,阿曼,其他,120
098年09月,臺北港,國外,菲律賓,其他,177
098年09月,臺北港,國外,卡達,其他,30
098年09月,臺北港,國外,沙烏地阿拉伯,其他,62
098年10月,臺北港,國內,高雄港,柴油,1808
098年10月,臺北港,國外,日本,柴油,2787
098年10月,臺北港,國外,菲律賓,柴油,4822
098年10月,臺北港,國外,阿拉伯聯合大公國,其他,236
098年10月,臺北港,國外,澳洲,其他,26
098年10月,臺北港,國外,巴林,其他,29
098年10月,臺北港,國外,日本,其他,159
098年10月,臺北港,國外,阿曼,其他,133
098年10月,臺北港,國外,卡達,其他,42
098年10月,臺北港,國外,沙烏地阿拉伯,其他,126
098年11月,臺北港,國內,馬祖港,柴油,1394
098年11月,臺北港,國外,日本,柴油,4008
098年11月,臺北港,國外,韓國,柴油,6991
098年11月,臺北港,國外,菲律賓,柴油,3900
098年11月,臺北港,國內,高雄港,液化石油氣,1672
098年11月,臺北港,國外,阿拉伯聯合大公國,其他,239
098年11月,臺北港,國外,澳洲,其他,491
098年11月,臺北港,國外,巴林,其他,32
098年11月,臺北港,國外,阿曼,其他,246
098年11月,臺北港,國外,菲律賓,其他,151
098年11月,臺北港,國外,卡達,其他,37
098年11月,臺北港,國外,沙烏地阿拉伯,其他,114
098年12月,臺北港,國內,高雄港,柴油,4229
098年12月,臺北港,國外,香港,柴油,1832
098年12月,臺北港,國外,日本,柴油,9553
098年12月,臺北港,國外,菲律賓,柴油,3900
098年12月,臺北港,國外,阿拉伯聯合大公國,其他,444
098年12月,臺北港,國外,澳洲,其他,647
098年12月,臺北港,國外,巴林,其他,59
098年12月,臺北港,國外,日本,其他,122
098年12月,臺北港,國外,科威特,其他,115
098年12月,臺北港,國外,阿曼,其他,353
098年12月,臺北港,國外,菲律賓,其他,85
098年12月,臺北港,國外,卡達,其他,59
098年12月,臺北港,國外,沙烏地阿拉伯,其他,64
099年01月,臺北港,國外,香港,柴油,3592
099年01月,臺北港,國外,日本,柴油,9701
099年01月,臺北港,國外,菲律賓,柴油,7836
099年01月,臺北港,國外,阿拉伯聯合大公國,其他,539
099年01月,臺北港,國外,澳洲,其他,476
099年01月,臺北港,國外,巴林,其他,43
099年01月,臺北港,國外,加拿大,其他,2
099年01月,臺北港,國外,日本,其他,305
099年01月,臺北港,國外,科威特,其他,152
099年01月,臺北港,國外,馬來西亞,其他,15
099年01月,臺北港,國外,阿曼,其他,294
099年01月,臺北港,國外,卡達,其他,57
099年01月,臺北港,國外,沙烏地阿拉伯,其他,252
099年02月,臺北港,國外,印尼,長石、霞石,5
099年02月,臺北港,國內,基隆港,其他非金屬礦產品,1744
099年02月,臺北港,國內,馬祖港,柴油,1205
099年02月,臺北港,國外,英國,鋼材,18
099年02月,臺北港,國外,阿拉伯聯合大公國,其他,468
099年02月,臺北港,國外,澳洲,其他,27
099年02月,臺北港,國外,巴林,其他,53
099年02月,臺北港,國外,科威特,其他,190
099年02月,臺北港,國外,阿曼,其他,394
099年02月,臺北港,國外,菲律賓,其他,68
099年02月,臺北港,國外,卡達,其他,123
099年02月,臺北港,國外,沙烏地阿拉伯,其他,122
099年03月,臺北港,國內,高雄港,石油腦,26350
099年03月,臺北港,國外,阿拉伯聯合大公國,其他,671
099年03月,臺北港,國外,澳洲,其他,747
099年03月,臺北港,國外,巴林,其他,62
099年03月,臺北港,國外,日本,其他,245
099年03月,臺北港,國外,科威特,其他,149
099年03月,臺北港,國外,馬來西亞,其他,16
099年03月,臺北港,國外,阿曼,其他,407
099年03月,臺北港,國外,卡達,其他,123
099年03月,臺北港,國外,沙烏地阿拉伯,其他,150
099年03月,臺北港,國外,泰國,其他,42
099年04月,臺北港,國內,高雄港,柴油,10710
099年04月,臺北港,國內,花蓮港,柴油,23920
099年04月,臺北港,國內,深澳港,柴油,13972
099年04月,臺北港,國內,興達港,柴油,12049
099年04月,臺北港,國外,越南,柴油,16453
099年04月,臺北港,國外,阿拉伯聯合大公國,其他,316
099年04月,臺北港,國外,巴林,其他,24
099年04月,臺北港,國外,科威特,其他,78
099年04月,臺北港,國外,阿曼,其他,229
099年04月,臺北港,國外,卡達,其他,48
099年04月,臺北港,國外,沙烏地阿拉伯,其他,91
099年05月,臺北港,國內,高雄港,柴油,33984
099年05月,臺北港,國外,韓國,柴油,6679
099年05月,臺北港,國外,菲律賓,柴油,8501
099年05月,臺北港,國外,阿拉伯聯合大公國,其他,682
099年05月,臺北港,國外,澳洲,其他,787
099年05月,臺北港,國外,巴林,其他,51
099年05月,臺北港,國外,日本,其他,276
099年05月,臺北港,國外,科威特,其他,204
099年05月,臺北港,國外,阿曼,其他,297
099年05月,臺北港,國外,菲律賓,其他,34
099年05月,臺北港,國外,卡達,其他,33
099年05月,臺北港,國外,沙烏地阿拉伯,其他,161
099年06月,臺北港,國內,臺中港,柴油,13859
099年06月,臺北港,國內,高雄港,柴油,15891
099年06月,臺北港,國內,麥寮港,柴油,12151
099年06月,臺北港,國外,大洋洲其他,柴油,817
099年06月,臺北港,國外,阿拉伯聯合大公國,其他,354
099年06月,臺北港,國外,巴林,其他,60
099年06月,臺北港,國外,日本,其他,92
099年06月,臺北港,國外,科威特,其他,69
099年06月,臺北港,國外,阿曼,其他,203
099年06月,臺北港,國外,菲律賓,其他,147
099年06月,臺北港,國外,卡達,其他,1
099年06月,臺北港,國外,沙烏地阿拉伯,其他,67
099年07月,臺北港,國內,基隆港,其他非金屬礦產品,2780
099年07月,臺北港,國內,臺中港,柴油,19750
099年07月,臺北港,國內,高雄港,柴油,33130
099年07月,臺北港,國內,臺北港,柴油,25918
099年07月,臺北港,國外,阿拉伯聯合大公國,其他,1081
099年07月,臺北港,國外,澳洲,其他,461
099年07月,臺北港,國外,巴林,其他,112
099年07月,臺北港,國外,科威特,其他,537
099年07月,臺北港,國外,阿曼,其他,573
099年07月,臺北港,國外,卡達,其他,92
099年07月,臺北港,國外,沙烏地阿拉伯,其他,1588
099年07月,臺北港,國外,新加坡,其他,5
099年08月,臺北港,國內,花蓮港,高嶺土,11990
099年08月,臺北港,國內,和平港,高嶺土,4286
099年08月,臺北港,國內,基隆港,水泥,5725
099年08月,臺北港,國內,高雄港,柴油,60137
099年08月,臺北港,國內,蘇澳港,柴油,11859
099年08月,臺北港,國外,阿拉伯聯合大公國,其他,1464
099年08月,臺北港,國外,澳洲,其他,1259
099年08月,臺北港,國外,巴林,其他,104
099年08月,臺北港,國外,日本,其他,61
099年08月,臺北港,國外,科威特,其他,574
099年08月,臺北港,國外,阿曼,其他,573
099年08月,臺北港,國外,卡達,其他,100
099年08月,臺北港,國外,沙烏地阿拉伯,其他,1077
099年09月,臺北港,國內,高雄港,柴油,27641
099年09月,臺北港,國外,阿拉伯聯合大公國,其他,1391
099年09月,臺北港,國外,澳洲,其他,798
099年09月,臺北港,國外,巴林,其他,140
099年09月,臺北港,國外,日本,其他,41
099年09月,臺北港,國外,科威特,其他,437
099年09月,臺北港,國外,阿曼,其他,225
099年09月,臺北港,國外,卡達,其他,82
099年09月,臺北港,國外,沙烏地阿拉伯,其他,2584
099年10月,臺北港,國內,臺中港,柴油,21320
099年10月,臺北港,國外,阿拉伯聯合大公國,其他,1515
099年10月,臺北港,國外,澳洲,其他,1135
099年10月,臺北港,國外,巴林,其他,176
099年10月,臺北港,國外,日本,其他,31
099年10月,臺北港,國外,科威特,其他,360
099年10月,臺北港,國外,阿曼,其他,235
099年10月,臺北港,國外,卡達,其他,60
099年10月,臺北港,國外,沙烏地阿拉伯,其他,2795
099年11月,臺北港,國內,蘇澳港,柴油,16851
099年11月,臺北港,國外,阿拉伯聯合大公國,其他,1779
099年11月,臺北港,國外,澳洲,其他,676
099年11月,臺北港,國外,巴林,其他,164
099年11月,臺北港,國外,非洲其他,其他,2
099年11月,臺北港,國外,科威特,其他,510
099年11月,臺北港,國外,阿曼,其他,198
099年11月,臺北港,國外,卡達,其他,189
099年11月,臺北港,國外,沙烏地阿拉伯,其他,2974
099年12月,臺北港,國內,花蓮港,高嶺土,3550
099年12月,臺北港,國內,臺中港,柴油,26714
099年12月,臺北港,國內,花蓮港,柴油,8955
099年12月,臺北港,國內,臺中港,液化石油氣,2978
099年12月,臺北港,國外,阿拉伯聯合大公國,其他,1843
099年12月,臺北港,國外,澳洲,其他,583
099年12月,臺北港,國外,巴林,其他,39
099年12月,臺北港,國外,日本,其他,92
099年12月,臺北港,國外,科威特,其他,207
099年12月,臺北港,國外,阿曼,其他,386
099年12月,臺北港,國外,卡達,其他,130
099年12月,臺北港,國外,沙烏地阿拉伯,其他,2473
100年01月,臺北港,國外,日本,化工原料,2
100年01月,臺北港,國外,阿拉伯聯合大公國,其他,1650
100年01月,臺北港,國外,澳洲,其他,491
100年01月,臺北港,國外,巴林,其他,60
100年01月,臺北港,國外,日本,其他,184
100年01月,臺北港,國外,科威特,其他,187
100年01月,臺北港,國外,阿曼,其他,555
100年01月,臺北港,國外,菲律賓,其他,136
100年01月,臺北港,國外,卡達,其他,149
100年01月,臺北港,國外,沙烏地阿拉伯,其他,2982
100年02月,臺北港,國內,花蓮港,高嶺土,7723
