時間,貨物別,地區別,臺灣港口,重量(公噸)
106年09月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺中港,1
106年09月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,6
106年09月,車輛航空器船舶運輸設備,廣東廣州,臺中港,0
106年09月,車輛航空器船舶運輸設備,福建馬尾,臺中港,0
106年09月,車輛航空器船舶運輸設備,上海,臺中港,0
106年09月,車輛航空器船舶運輸設備,福建廈門,臺中港,0
106年09月,"光學照相電影計量檢查儀器,鐘錶樂器",福建馬尾,臺中港,0
106年09月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺中港,0
106年09月,"光學照相電影計量檢查儀器,鐘錶樂器",天津,臺中港,1
106年09月,"光學照相電影計量檢查儀器,鐘錶樂器",福建廈門,臺中港,0
106年10月,化學或有關工業產品,福建馬尾,臺中港,18
106年10月,化學或有關工業產品,上海,臺中港,6
106年10月,化學或有關工業產品,福建廈門,臺中港,0
106年10月,塑膠橡膠及其製品,福建馬尾,臺中港,3
106年10月,塑膠橡膠及其製品,上海,臺中港,4
106年10月,塑膠橡膠及其製品,廣東深圳,臺中港,0
106年10月,塑膠橡膠及其製品,福建廈門,臺中港,7
106年10月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,16
106年10月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺中港,2
106年10月,紡織品及其製品,福建馬尾,臺中港,2
106年10月,紡織品及其製品,上海,臺中港,3
106年10月,紡織品及其製品,福建廈門,臺中港,7
106年10月,"鞋帽傘,羽毛及其製品,人造花",福建廈門,臺中港,4
106年10月,卑金屬及其製品,江蘇常熟,臺中港,2285
106年10月,卑金屬及其製品,福建馬尾,臺中港,2
106年10月,卑金屬及其製品,山東青島,臺中港,0
106年10月,卑金屬及其製品,廣東太平,臺中港,0
106年10月,"機械用具電機設備,電視影像錄音機",遼寧大連,臺中港,569
106年10月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺中港,3
106年10月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺中港,6
106年10月,"機械用具電機設備,電視影像錄音機",廣東南沙,臺中港,582
106年10月,"機械用具電機設備,電視影像錄音機",上海,臺中港,3
106年10月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺中港,2
106年10月,"機械用具電機設備,電視影像錄音機",江蘇太倉,臺中港,35
106年10月,"機械用具電機設備,電視影像錄音機",山東青島,臺中港,7
106年10月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,6
106年10月,車輛航空器船舶運輸設備,福建馬尾,臺中港,0
106年10月,車輛航空器船舶運輸設備,上海,臺中港,0
106年10月,車輛航空器船舶運輸設備,福建廈門,臺中港,0
106年10月,"光學照相電影計量檢查儀器,鐘錶樂器",遼寧大連,臺中港,0
106年10月,"光學照相電影計量檢查儀器,鐘錶樂器",福建廈門,臺中港,0
106年10月,"家具玩具運動用品,雜項製品",福建馬尾,臺中港,0
106年10月,"家具玩具運動用品,雜項製品",福建廈門,臺中港,1
106年11月,"調製食品,飲料,煙酒類",福建廈門,臺中港,3
106年11月,化學或有關工業產品,廣東虎門,臺中港,1
106年11月,化學或有關工業產品,福建馬尾,臺中港,3
106年11月,化學或有關工業產品,上海,臺中港,2
106年11月,化學或有關工業產品,福建廈門,臺中港,0
106年11月,塑膠橡膠及其製品,福建馬尾,臺中港,4
106年11月,塑膠橡膠及其製品,浙江寧波,臺中港,0
106年11月,塑膠橡膠及其製品,上海,臺中港,0
106年11月,塑膠橡膠及其製品,福建廈門,臺中港,8
106年11月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,6
106年11月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺中港,2
106年11月,紡織品及其製品,福建馬尾,臺中港,1
106年11月,紡織品及其製品,上海,臺中港,4
106年11月,紡織品及其製品,福建廈門,臺中港,0
106年11月,"鞋帽傘,羽毛及其製品,人造花",福建廈門,臺中港,1
106年11月,"石料水泥石棉等材料之製品,陶瓷,玻璃",廣東中山,臺中港,0
106年11月,卑金屬及其製品,江蘇常熟,臺中港,8488
106年11月,卑金屬及其製品,廣東東莞,臺中港,5090
106年11月,卑金屬及其製品,福建馬尾,臺中港,4
106年11月,卑金屬及其製品,上海,臺中港,2
106年11月,卑金屬及其製品,廣東蛇口,臺中港,1365
106年11月,卑金屬及其製品,福建廈門,臺中港,0
106年11月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺中港,1
106年11月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺中港,4
106年11月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺中港,2
106年11月,"機械用具電機設備,電視影像錄音機",浙江寧波,臺中港,0
106年11月,"機械用具電機設備,電視影像錄音機",上海,臺中港,3
106年11月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺中港,3
106年11月,"機械用具電機設備,電視影像錄音機",江蘇太倉,臺中港,55
106年11月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,8
106年11月,車輛航空器船舶運輸設備,廣東黃埔,臺中港,0
106年11月,車輛航空器船舶運輸設備,福建馬尾,臺中港,2
106年11月,車輛航空器船舶運輸設備,上海,臺中港,1
106年11月,車輛航空器船舶運輸設備,福建廈門,臺中港,0
106年11月,"光學照相電影計量檢查儀器,鐘錶樂器",福建馬尾,臺中港,0
106年11月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺中港,1
106年11月,"光學照相電影計量檢查儀器,鐘錶樂器",江蘇蘇州,臺中港,5
106年11月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東太平,臺中港,1
106年11月,"家具玩具運動用品,雜項製品",福建福州,臺中港,0
106年11月,"家具玩具運動用品,雜項製品",福建馬尾,臺中港,1
106年11月,"家具玩具運動用品,雜項製品",上海,臺中港,0
106年12月,化學或有關工業產品,福建馬尾,臺中港,3
106年12月,化學或有關工業產品,上海,臺中港,2
106年12月,化學或有關工業產品,福建廈門,臺中港,0
106年12月,塑膠橡膠及其製品,福建馬尾,臺中港,6
106年12月,塑膠橡膠及其製品,浙江寧波,臺中港,1
106年12月,塑膠橡膠及其製品,上海,臺中港,1
106年12月,塑膠橡膠及其製品,福建廈門,臺中港,4
106年12月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,11
106年12月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺中港,0
106年12月,紡織品及其製品,上海,臺中港,0
106年12月,紡織品及其製品,福建廈門,臺中港,4
106年12月,"石料水泥石棉等材料之製品,陶瓷,玻璃",廣東中山,臺中港,0
106年12月,卑金屬及其製品,江蘇常熟,臺中港,7227
106年12月,卑金屬及其製品,廣東東莞,臺中港,2229
106年12月,卑金屬及其製品,福建馬尾,臺中港,0
106年12月,卑金屬及其製品,浙江寧波,臺中港,0
106年12月,卑金屬及其製品,廣東蛇口,臺中港,970
106年12月,卑金屬及其製品,廣東太平,臺中港,1
106年12月,卑金屬及其製品,福建廈門,臺中港,1
106年12月,"機械用具電機設備,電視影像錄音機",廣東虎門,臺中港,3
106年12月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺中港,1
106年12月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺中港,2
106年12月,"機械用具電機設備,電視影像錄音機",浙江寧波,臺中港,0
106年12月,"機械用具電機設備,電視影像錄音機",上海,臺中港,5
106年12月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺中港,2
106年12月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,7
106年12月,車輛航空器船舶運輸設備,福建馬尾,臺中港,0
106年12月,車輛航空器船舶運輸設備,上海,臺中港,0
106年12月,車輛航空器船舶運輸設備,廣東蛇口,臺中港,0
106年12月,車輛航空器船舶運輸設備,福建廈門,臺中港,0
106年12月,車輛航空器船舶運輸設備,廣東中山,臺中港,0
106年12月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺中港,0
106年12月,"家具玩具運動用品,雜項製品",福建廈門,臺中港,0
107年01月,"調製食品,飲料,煙酒類",福建廈門,臺中港,3
107年01月,化學或有關工業產品,廣東虎門,臺中港,1
107年01月,化學或有關工業產品,福建馬尾,臺中港,2
107年01月,化學或有關工業產品,上海,臺中港,2
107年01月,化學或有關工業產品,福建廈門,臺中港,10
107年01月,塑膠橡膠及其製品,廣東黃埔,臺中港,0
107年01月,塑膠橡膠及其製品,福建馬尾,臺中港,1
107年01月,塑膠橡膠及其製品,福建廈門,臺中港,8
107年01月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,2
107年01月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺中港,0
107年01月,紡織品及其製品,上海,臺中港,10
107年01月,紡織品及其製品,福建廈門,臺中港,5
107年01月,"鞋帽傘,羽毛及其製品,人造花",福建廈門,臺中港,1
107年01月,卑金屬及其製品,江蘇常熟,臺中港,7704
107年01月,卑金屬及其製品,廣東黃埔,臺中港,4522
107年01月,卑金屬及其製品,福建馬尾,臺中港,0
107年01月,卑金屬及其製品,廣東深圳,臺中港,0
107年01月,卑金屬及其製品,廣東太平,臺中港,1
107年01月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺中港,0
107年01月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺中港,1
107年01月,"機械用具電機設備,電視影像錄音機",上海,臺中港,4
107年01月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺中港,1
107年01月,"機械用具電機設備,電視影像錄音機",江蘇太倉,臺中港,173
107年01月,"機械用具電機設備,電視影像錄音機",山東青島,臺中港,3
107年01月,車輛航空器船舶運輸設備,福建馬尾,臺中港,0
107年01月,車輛航空器船舶運輸設備,上海,臺中港,0
107年01月,車輛航空器船舶運輸設備,山東青島,臺中港,0
107年01月,車輛航空器船舶運輸設備,福建廈門,臺中港,0
107年01月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東太平,臺中港,1
107年01月,"家具玩具運動用品,雜項製品",福建馬尾,臺中港,0
107年02月,植物產品,福建廈門,臺中港,0
107年02月,塑膠橡膠及其製品,上海,臺中港,0
107年02月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,1
107年02月,紡織品及其製品,上海,臺中港,3
107年02月,紡織品及其製品,福建廈門,臺中港,0
107年02月,卑金屬及其製品,江蘇常熟,臺中港,7068
107年02月,卑金屬及其製品,廣東黃埔,臺中港,1328
107年02月,卑金屬及其製品,福建廈門,臺中港,0
107年02月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺中港,2
107年02月,"機械用具電機設備,電視影像錄音機",上海,臺中港,5
107年02月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺中港,1
107年02月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,0
107年02月,車輛航空器船舶運輸設備,上海,臺中港,0
107年02月,車輛航空器船舶運輸設備,廣東深圳,臺中港,0
107年02月,車輛航空器船舶運輸設備,福建廈門,臺中港,1
107年02月,"家具玩具運動用品,雜項製品",福建廈門,臺中港,1
107年03月,"調製食品,飲料,煙酒類",福建廈門,臺中港,3
107年03月,化學或有關工業產品,廣東虎門,臺中港,1
107年03月,化學或有關工業產品,福建馬尾,臺中港,3
107年03月,化學或有關工業產品,上海,臺中港,4
107年03月,化學或有關工業產品,山東青島,臺中港,0
107年03月,化學或有關工業產品,福建廈門,臺中港,0
107年03月,塑膠橡膠及其製品,福建馬尾,臺中港,0
107年03月,塑膠橡膠及其製品,浙江寧波,臺中港,1
107年03月,塑膠橡膠及其製品,上海,臺中港,0
107年03月,塑膠橡膠及其製品,廣東深圳,臺中港,0
107年03月,塑膠橡膠及其製品,福建廈門,臺中港,1
107年03月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,4
107年03月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺中港,1
107年03月,紡織品及其製品,浙江寧波,臺中港,1
107年03月,紡織品及其製品,福建廈門,臺中港,5
107年03月,"鞋帽傘,羽毛及其製品,人造花",福建廈門,臺中港,1
107年03月,卑金屬及其製品,江蘇常熟,臺中港,12249
107年03月,卑金屬及其製品,上海,臺中港,1
107年03月,卑金屬及其製品,廣東沙田,臺中港,3491
107年03月,卑金屬及其製品,廣東深圳,臺中港,0
107年03月,卑金屬及其製品,廣東太平,臺中港,1
107年03月,卑金屬及其製品,福建廈門,臺中港,3
107年03月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺中港,0
107年03月,"機械用具電機設備,電視影像錄音機",廣東虎門,臺中港,259
107年03月,"機械用具電機設備,電視影像錄音機",廣東惠州,臺中港,81
107年03月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺中港,1
107年03月,"機械用具電機設備,電視影像錄音機",江蘇南京,臺中港,100
107年03月,"機械用具電機設備,電視影像錄音機",上海,臺中港,2
107年03月,"機械用具電機設備,電視影像錄音機",廣東沙田,臺中港,212
107年03月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺中港,2
107年03月,"機械用具電機設備,電視影像錄音機",山東青島,臺中港,4
107年03月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,11
107年03月,車輛航空器船舶運輸設備,福建馬尾,臺中港,0
107年03月,車輛航空器船舶運輸設備,山東青島,臺中港,0
107年03月,車輛航空器船舶運輸設備,福建廈門,臺中港,1
107年03月,"光學照相電影計量檢查儀器,鐘錶樂器",福建馬尾,臺中港,0
107年03月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東太平,臺中港,1
107年03月,"家具玩具運動用品,雜項製品",福建馬尾,臺中港,1
107年03月,"家具玩具運動用品,雜項製品",上海,臺中港,2
107年04月,"調製食品,飲料,煙酒類",福建馬尾,臺中港,1
107年04月,化學或有關工業產品,廣東惠州,臺中港,0
107年04月,化學或有關工業產品,福建馬尾,臺中港,4
107年04月,塑膠橡膠及其製品,福建馬尾,臺中港,1
107年04月,塑膠橡膠及其製品,上海,臺中港,0
107年04月,塑膠橡膠及其製品,福建廈門,臺中港,3
107年04月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,3
107年04月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺中港,0
107年04月,紡織品及其製品,上海,臺中港,3
107年04月,紡織品及其製品,福建廈門,臺中港,8
107年04月,"鞋帽傘,羽毛及其製品,人造花",福建廈門,臺中港,1
107年04月,卑金屬及其製品,江蘇常熟,臺中港,3429
107年04月,卑金屬及其製品,福建馬尾,臺中港,0
107年04月,卑金屬及其製品,廣東蛇口,臺中港,946
