時間,地區別,臺灣港口,空實櫃別,貨櫃尺寸,貨櫃量
096年05月,多明尼加,基隆港,實櫃,20呎,54
096年05月,多明尼加,基隆港,實櫃,40呎,12
096年05月,埃及,基隆港,實櫃,20呎,32
096年05月,埃及,基隆港,實櫃,40呎,32
096年05月,西班牙,基隆港,實櫃,20呎,4
096年05月,非洲其他,基隆港,實櫃,20呎,50
096年05月,非洲其他,基隆港,實櫃,40呎,34
096年05月,法國,基隆港,實櫃,20呎,3
096年05月,英國,基隆港,實櫃,20呎,7
096年05月,英國,基隆港,實櫃,40呎,1
096年05月,香港,基隆港,實櫃,20呎,4506
096年05月,香港,基隆港,實櫃,40呎,1453
096年05月,香港,基隆港,實櫃,45呎,4
096年05月,印尼,基隆港,實櫃,20呎,818
096年05月,印尼,基隆港,實櫃,40呎,377
096年05月,印尼,基隆港,實櫃,45呎,7
096年05月,印度,基隆港,實櫃,20呎,263
096年05月,印度,基隆港,實櫃,40呎,114
096年05月,伊朗,基隆港,實櫃,20呎,65
096年05月,伊朗,基隆港,實櫃,40呎,32
096年05月,義大利,基隆港,實櫃,20呎,4
096年05月,義大利,基隆港,實櫃,40呎,1
096年05月,約旦,基隆港,實櫃,20呎,50
096年05月,約旦,基隆港,實櫃,40呎,72
096年05月,日本,基隆港,實櫃,20呎,3329
096年05月,日本,基隆港,實櫃,40呎,1194
096年05月,日本,基隆港,實櫃,45呎,12
096年05月,韓國,基隆港,實櫃,20呎,932
096年05月,韓國,基隆港,實櫃,40呎,464
096年05月,韓國,基隆港,實櫃,45呎,1
096年05月,科威特,基隆港,實櫃,20呎,19
096年05月,科威特,基隆港,實櫃,40呎,12
096年05月,科威特,基隆港,實櫃,45呎,2
096年05月,斯里蘭卡,基隆港,實櫃,20呎,3
096年05月,斯里蘭卡,基隆港,實櫃,40呎,3
096年05月,墨西哥,基隆港,實櫃,20呎,490
096年05月,墨西哥,基隆港,實櫃,40呎,226
096年05月,馬來西亞,基隆港,實櫃,20呎,797
096年05月,馬來西亞,基隆港,實櫃,40呎,327
096年05月,馬來西亞,基隆港,實櫃,45呎,3
096年05月,奈及利亞,基隆港,實櫃,20呎,12
096年05月,奈及利亞,基隆港,實櫃,40呎,11
096年05月,荷蘭,基隆港,實櫃,20呎,20
096年05月,荷蘭,基隆港,實櫃,40呎,2
096年05月,紐西蘭,基隆港,實櫃,20呎,208
096年05月,紐西蘭,基隆港,實櫃,40呎,18
096年05月,阿曼,基隆港,實櫃,20呎,18
096年05月,阿曼,基隆港,實櫃,40呎,1
096年05月,大洋洲其他,基隆港,實櫃,20呎,16
096年05月,大洋洲其他,基隆港,實櫃,40呎,5
096年05月,巴拿馬,基隆港,實櫃,20呎,48
096年05月,巴拿馬,基隆港,實櫃,40呎,9
096年05月,秘魯,基隆港,實櫃,20呎,307
096年05月,秘魯,基隆港,實櫃,40呎,27
096年05月,菲律賓,基隆港,實櫃,20呎,827
096年05月,菲律賓,基隆港,實櫃,40呎,472
096年05月,菲律賓,基隆港,實櫃,45呎,1
096年05月,巴基斯坦,基隆港,實櫃,20呎,193
096年05月,巴基斯坦,基隆港,實櫃,40呎,10
096年05月,波多黎各,基隆港,實櫃,20呎,17
096年05月,波多黎各,基隆港,實櫃,40呎,9
096年05月,卡達,基隆港,實櫃,20呎,51
096年05月,俄羅斯,基隆港,實櫃,20呎,71
096年05月,俄羅斯,基隆港,實櫃,40呎,22
096年05月,南美洲其他,基隆港,實櫃,20呎,362
096年05月,南美洲其他,基隆港,實櫃,40呎,73
096年05月,沙烏地阿拉伯,基隆港,實櫃,20呎,290
096年05月,沙烏地阿拉伯,基隆港,實櫃,40呎,64
096年05月,沙烏地阿拉伯,基隆港,實櫃,45呎,2
096年05月,瑞典,基隆港,實櫃,20呎,1
096年05月,新加坡,基隆港,實櫃,20呎,573
096年05月,新加坡,基隆港,實櫃,40呎,239
096年05月,新加坡,基隆港,實櫃,45呎,2
096年05月,敘利亞,基隆港,實櫃,20呎,6
096年05月,敘利亞,基隆港,實櫃,40呎,6
096年05月,泰國,基隆港,實櫃,20呎,1118
096年05月,泰國,基隆港,實櫃,40呎,464
096年05月,泰國,基隆港,實櫃,45呎,11
096年05月,土耳其,基隆港,實櫃,20呎,26
096年05月,土耳其,基隆港,實櫃,40呎,6
096年05月,歐洲其他,基隆港,實櫃,20呎,94
096年05月,歐洲其他,基隆港,實櫃,40呎,15
096年05月,烏克蘭,基隆港,實櫃,20呎,24
096年05月,烏克蘭,基隆港,實櫃,40呎,17
096年05月,美國,基隆港,實櫃,20呎,2023
096年05月,美國,基隆港,實櫃,40呎,1637
096年05月,美國,基隆港,實櫃,45呎,95
096年05月,委內瑞拉,基隆港,實櫃,20呎,175
096年05月,委內瑞拉,基隆港,實櫃,40呎,23
096年05月,越南,基隆港,實櫃,20呎,1510
096年05月,越南,基隆港,實櫃,40呎,810
096年05月,越南,基隆港,實櫃,45呎,1
096年05月,葉門,基隆港,實櫃,20呎,3
096年05月,葉門,基隆港,實櫃,40呎,6
096年05月,南非,基隆港,實櫃,20呎,49
096年05月,南非,基隆港,實櫃,40呎,10
096年06月,亞洲其他,基隆港,實櫃,20呎,903
096年06月,亞洲其他,基隆港,實櫃,40呎,229
096年06月,阿拉伯聯合大公國,基隆港,實櫃,20呎,362
096年06月,阿拉伯聯合大公國,基隆港,實櫃,40呎,104
096年06月,阿根廷,基隆港,實櫃,20呎,65
096年06月,阿根廷,基隆港,實櫃,40呎,18
096年06月,澳洲,基隆港,實櫃,20呎,348
096年06月,澳洲,基隆港,實櫃,40呎,86
096年06月,孟加拉,基隆港,實櫃,20呎,95
096年06月,孟加拉,基隆港,實櫃,40呎,7
096年06月,比利時,基隆港,實櫃,20呎,8
096年06月,比利時,基隆港,實櫃,40呎,2
096年06月,巴林,基隆港,實櫃,40呎,1
096年06月,百慕達,基隆港,實櫃,20呎,6
096年06月,巴西,基隆港,實櫃,20呎,427
096年06月,巴西,基隆港,實櫃,40呎,92
096年06月,巴哈馬,基隆港,實櫃,20呎,1
096年06月,中美洲其他,基隆港,實櫃,20呎,423
096年06月,中美洲其他,基隆港,實櫃,40呎,64
096年06月,加拿大,基隆港,實櫃,20呎,202
096年06月,加拿大,基隆港,實櫃,40呎,40
096年06月,加拿大,基隆港,實櫃,45呎,1
096年06月,瑞士,基隆港,實櫃,20呎,5
096年06月,象牙海岸,基隆港,實櫃,20呎,1
096年06月,智利,基隆港,實櫃,20呎,118
096年06月,智利,基隆港,實櫃,40呎,65
096年06月,中國大陸,基隆港,實櫃,20呎,10562
096年06月,中國大陸,基隆港,實櫃,40呎,5076
096年06月,中國大陸,基隆港,實櫃,45呎,8
096年06月,德國,基隆港,實櫃,20呎,14
096年06月,多明尼加,基隆港,實櫃,20呎,36
096年06月,多明尼加,基隆港,實櫃,40呎,9
096年06月,埃及,基隆港,實櫃,20呎,40
096年06月,埃及,基隆港,實櫃,40呎,31
096年06月,西班牙,基隆港,實櫃,20呎,4
096年06月,非洲其他,基隆港,實櫃,20呎,41
096年06月,非洲其他,基隆港,實櫃,40呎,28
096年06月,芬蘭,基隆港,實櫃,20呎,1
096年06月,英國,基隆港,實櫃,20呎,5
096年06月,英國,基隆港,實櫃,40呎,1
096年06月,香港,基隆港,實櫃,20呎,4213
096年06月,香港,基隆港,實櫃,40呎,1302
096年06月,香港,基隆港,實櫃,45呎,3
096年06月,印尼,基隆港,實櫃,20呎,685
096年06月,印尼,基隆港,實櫃,40呎,471
096年06月,印尼,基隆港,實櫃,45呎,3
096年06月,印度,基隆港,實櫃,20呎,225
096年06月,印度,基隆港,實櫃,40呎,50
096年06月,印度,基隆港,實櫃,45呎,1
096年06月,伊朗,基隆港,實櫃,20呎,46
096年06月,伊朗,基隆港,實櫃,40呎,27
096年06月,義大利,基隆港,實櫃,20呎,3
096年06月,義大利,基隆港,實櫃,40呎,1
096年06月,約旦,基隆港,實櫃,20呎,16
096年06月,約旦,基隆港,實櫃,40呎,98
096年06月,日本,基隆港,實櫃,20呎,3641
096年06月,日本,基隆港,實櫃,40呎,1368
096年06月,日本,基隆港,實櫃,45呎,1
096年06月,韓國,基隆港,實櫃,20呎,864
096年06月,韓國,基隆港,實櫃,40呎,421
096年06月,科威特,基隆港,實櫃,20呎,26
096年06月,科威特,基隆港,實櫃,40呎,10
096年06月,斯里蘭卡,基隆港,實櫃,20呎,5
096年06月,斯里蘭卡,基隆港,實櫃,40呎,1
096年06月,墨西哥,基隆港,實櫃,20呎,420
096年06月,墨西哥,基隆港,實櫃,40呎,235
096年06月,馬來西亞,基隆港,實櫃,20呎,613
096年06月,馬來西亞,基隆港,實櫃,40呎,348
096年06月,馬來西亞,基隆港,實櫃,45呎,2
096年06月,奈及利亞,基隆港,實櫃,20呎,25
096年06月,奈及利亞,基隆港,實櫃,40呎,6
096年06月,荷蘭,基隆港,實櫃,20呎,19
096年06月,紐西蘭,基隆港,實櫃,20呎,194
096年06月,紐西蘭,基隆港,實櫃,40呎,7
096年06月,阿曼,基隆港,實櫃,40呎,2
096年06月,大洋洲其他,基隆港,實櫃,20呎,33
096年06月,巴拿馬,基隆港,實櫃,20呎,62
096年06月,巴拿馬,基隆港,實櫃,40呎,9
096年06月,秘魯,基隆港,實櫃,20呎,263
096年06月,秘魯,基隆港,實櫃,40呎,16
096年06月,菲律賓,基隆港,實櫃,20呎,772
096年06月,菲律賓,基隆港,實櫃,40呎,444
096年06月,菲律賓,基隆港,實櫃,45呎,2
096年06月,巴基斯坦,基隆港,實櫃,20呎,104
096年06月,巴基斯坦,基隆港,實櫃,40呎,23
096年06月,波多黎各,基隆港,實櫃,20呎,10
096年06月,波多黎各,基隆港,實櫃,40呎,5
096年06月,卡達,基隆港,實櫃,20呎,6
096年06月,卡達,基隆港,實櫃,40呎,2
096年06月,俄羅斯,基隆港,實櫃,20呎,83
096年06月,俄羅斯,基隆港,實櫃,40呎,63
096年06月,南美洲其他,基隆港,實櫃,20呎,334
096年06月,南美洲其他,基隆港,實櫃,40呎,76
096年06月,沙烏地阿拉伯,基隆港,實櫃,20呎,152
096年06月,沙烏地阿拉伯,基隆港,實櫃,40呎,76
096年06月,沙烏地阿拉伯,基隆港,實櫃,45呎,3
096年06月,新加坡,基隆港,實櫃,20呎,420
096年06月,新加坡,基隆港,實櫃,40呎,193
096年06月,敘利亞,基隆港,實櫃,20呎,3
096年06月,敘利亞,基隆港,實櫃,40呎,10
096年06月,泰國,基隆港,實櫃,20呎,940
096年06月,泰國,基隆港,實櫃,40呎,404
096年06月,泰國,基隆港,實櫃,45呎,11
096年06月,土耳其,基隆港,實櫃,20呎,66
096年06月,土耳其,基隆港,實櫃,40呎,11
096年06月,歐洲其他,基隆港,實櫃,20呎,43
096年06月,歐洲其他,基隆港,實櫃,40呎,51
096年06月,烏克蘭,基隆港,實櫃,20呎,16
096年06月,烏克蘭,基隆港,實櫃,40呎,5
096年06月,美國,基隆港,實櫃,20呎,2138
096年06月,美國,基隆港,實櫃,40呎,1750
096年06月,美國,基隆港,實櫃,45呎,115
096年06月,委內瑞拉,基隆港,實櫃,20呎,114
096年06月,委內瑞拉,基隆港,實櫃,40呎,20
096年06月,越南,基隆港,實櫃,20呎,1448
096年06月,越南,基隆港,實櫃,40呎,743
096年06月,葉門,基隆港,實櫃,20呎,4
096年06月,葉門,基隆港,實櫃,40呎,6
096年06月,南非,基隆港,實櫃,20呎,45
096年06月,南非,基隆港,實櫃,40呎,6
096年07月,亞洲其他,基隆港,實櫃,20呎,788
096年07月,亞洲其他,基隆港,實櫃,40呎,286
096年07月,阿拉伯聯合大公國,基隆港,實櫃,20呎,544
096年07月,阿拉伯聯合大公國,基隆港,實櫃,40呎,130
096年07月,阿拉伯聯合大公國,基隆港,實櫃,45呎,4
096年07月,阿根廷,基隆港,實櫃,20呎,100
096年07月,阿根廷,基隆港,實櫃,40呎,14
096年07月,澳洲,基隆港,實櫃,20呎,210
096年07月,澳洲,基隆港,實櫃,40呎,54
096年07月,孟加拉,基隆港,實櫃,20呎,45
096年07月,孟加拉,基隆港,實櫃,40呎,9
096年07月,比利時,基隆港,實櫃,20呎,18
096年07月,比利時,基隆港,實櫃,40呎,1
096年07月,巴林,基隆港,實櫃,20呎,12
096年07月,巴林,基隆港,實櫃,40呎,1
096年07月,百慕達,基隆港,實櫃,20呎,3
096年07月,百慕達,基隆港,實櫃,40呎,2
096年07月,巴西,基隆港,實櫃,20呎,411
096年07月,巴西,基隆港,實櫃,40呎,86
096年07月,巴哈馬,基隆港,實櫃,20呎,1
096年07月,中美洲其他,基隆港,實櫃,20呎,443
096年07月,中美洲其他,基隆港,實櫃,40呎,87
096年07月,中美洲其他,基隆港,實櫃,45呎,1
096年07月,加拿大,基隆港,實櫃,20呎,167
096年07月,加拿大,基隆港,實櫃,40呎,39
096年07月,加拿大,基隆港,實櫃,45呎,3
096年07月,瑞士,基隆港,實櫃,20呎,3
096年07月,瑞士,基隆港,實櫃,40呎,1
096年07月,象牙海岸,基隆港,實櫃,20呎,1
096年07月,智利,基隆港,實櫃,20呎,177
096年07月,智利,基隆港,實櫃,40呎,108
096年07月,中國大陸,基隆港,實櫃,20呎,10248
096年07月,中國大陸,基隆港,實櫃,40呎,5207
096年07月,中國大陸,基隆港,實櫃,45呎,5
096年07月,德國,基隆港,實櫃,20呎,22
096年07月,德國,基隆港,實櫃,40呎,5
096年07月,多明尼加,基隆港,實櫃,20呎,53
096年07月,多明尼加,基隆港,實櫃,40呎,17
096年07月,埃及,基隆港,實櫃,20呎,85
096年07月,埃及,基隆港,實櫃,40呎,27
096年07月,非洲其他,基隆港,實櫃,20呎,55
096年07月,非洲其他,基隆港,實櫃,40呎,37
096年07月,法國,基隆港,實櫃,40呎,1
096年07月,英國,基隆港,實櫃,20呎,3
096年07月,香港,基隆港,實櫃,20呎,4050
096年07月,香港,基隆港,實櫃,40呎,1416
096年07月,印尼,基隆港,實櫃,20呎,647
096年07月,印尼,基隆港,實櫃,40呎,340
096年07月,印尼,基隆港,實櫃,45呎,4
096年07月,印度,基隆港,實櫃,20呎,292
096年07月,印度,基隆港,實櫃,40呎,69
096年07月,印度,基隆港,實櫃,45呎,1
096年07月,伊朗,基隆港,實櫃,20呎,56
096年07月,伊朗,基隆港,實櫃,40呎,22
096年07月,義大利,基隆港,實櫃,20呎,2
096年07月,約旦,基隆港,實櫃,20呎,51
096年07月,約旦,基隆港,實櫃,40呎,50
096年07月,日本,基隆港,實櫃,20呎,4181
096年07月,日本,基隆港,實櫃,40呎,1246
096年07月,日本,基隆港,實櫃,45呎,7
096年07月,北韓,基隆港,實櫃,40呎,1
096年07月,韓國,基隆港,實櫃,20呎,941
096年07月,韓國,基隆港,實櫃,40呎,339
096年07月,科威特,基隆港,實櫃,20呎,29
096年07月,科威特,基隆港,實櫃,40呎,8
096年07月,斯里蘭卡,基隆港,實櫃,20呎,7
096年07月,斯里蘭卡,基隆港,實櫃,40呎,4
096年07月,墨西哥,基隆港,實櫃,20呎,434
096年07月,墨西哥,基隆港,實櫃,40呎,308
096年07月,墨西哥,基隆港,實櫃,45呎,1
096年07月,馬來西亞,基隆港,實櫃,20呎,588
096年07月,馬來西亞,基隆港,實櫃,40呎,439
096年07月,馬來西亞,基隆港,實櫃,45呎,8
096年07月,奈及利亞,基隆港,實櫃,20呎,22
096年07月,奈及利亞,基隆港,實櫃,40呎,16
096年07月,荷蘭,基隆港,實櫃,20呎,36
096年07月,紐西蘭,基隆港,實櫃,20呎,256
096年07月,紐西蘭,基隆港,實櫃,40呎,40
096年07月,阿曼,基隆港,實櫃,20呎,6
096年07月,阿曼,基隆港,實櫃,40呎,1
096年07月,大洋洲其他,基隆港,實櫃,20呎,38
096年07月,大洋洲其他,基隆港,實櫃,40呎,6
096年07月,巴拿馬,基隆港,實櫃,20呎,81
096年07月,巴拿馬,基隆港,實櫃,40呎,11
096年07月,秘魯,基隆港,實櫃,20呎,322
096年07月,秘魯,基隆港,實櫃,40呎,58
096年07月,菲律賓,基隆港,實櫃,20呎,861
096年07月,菲律賓,基隆港,實櫃,40呎,567
096年07月,巴基斯坦,基隆港,實櫃,20呎,227
096年07月,巴基斯坦,基隆港,實櫃,40呎,13
096年07月,巴基斯坦,基隆港,實櫃,45呎,1
096年07月,波多黎各,基隆港,實櫃,20呎,15
096年07月,波多黎各,基隆港,實櫃,40呎,13
096年07月,卡達,基隆港,實櫃,20呎,13
096年07月,卡達,基隆港,實櫃,40呎,5
096年07月,俄羅斯,基隆港,實櫃,20呎,86
096年07月,俄羅斯,基隆港,實櫃,40呎,71
096年07月,南美洲其他,基隆港,實櫃,20呎,290
096年07月,南美洲其他,基隆港,實櫃,40呎,122
096年07月,沙烏地阿拉伯,基隆港,實櫃,20呎,226
096年07月,沙烏地阿拉伯,基隆港,實櫃,40呎,49
096年07月,沙烏地阿拉伯,基隆港,實櫃,45呎,1
096年07月,新加坡,基隆港,實櫃,20呎,438
096年07月,新加坡,基隆港,實櫃,40呎,246
096年07月,敘利亞,基隆港,實櫃,20呎,5
096年07月,敘利亞,基隆港,實櫃,40呎,3
096年07月,泰國,基隆港,實櫃,20呎,1189
096年07月,泰國,基隆港,實櫃,40呎,395
096年07月,泰國,基隆港,實櫃,45呎,27
096年07月,土耳其,基隆港,實櫃,20呎,39
096年07月,土耳其,基隆港,實櫃,40呎,10
096年07月,歐洲其他,基隆港,實櫃,20呎,41
096年07月,歐洲其他,基隆港,實櫃,40呎,16
096年07月,烏克蘭,基隆港,實櫃,20呎,4
096年07月,美國,基隆港,實櫃,20呎,2015
096年07月,美國,基隆港,實櫃,40呎,1861
096年07月,美國,基隆港,實櫃,45呎,140
096年07月,委內瑞拉,基隆港,實櫃,20呎,106
096年07月,委內瑞拉,基隆港,實櫃,40呎,16
096年07月,越南,基隆港,實櫃,20呎,1544
096年07月,越南,基隆港,實櫃,40呎,731
096年07月,越南,基隆港,實櫃,45呎,4
096年07月,葉門,基隆港,實櫃,20呎,12
096年07月,葉門,基隆港,實櫃,40呎,4
096年07月,南非,基隆港,實櫃,20呎,40
096年07月,南非,基隆港,實櫃,40呎,7
096年08月,亞洲其他,基隆港,實櫃,20呎,478
096年08月,亞洲其他,基隆港,實櫃,40呎,252
096年08月,阿拉伯聯合大公國,基隆港,實櫃,20呎,439
096年08月,阿拉伯聯合大公國,基隆港,實櫃,40呎,81
096年08月,阿拉伯聯合大公國,基隆港,實櫃,45呎,2
096年08月,阿根廷,基隆港,實櫃,20呎,105
096年08月,阿根廷,基隆港,實櫃,40呎,11
096年08月,澳洲,基隆港,實櫃,20呎,189
096年08月,澳洲,基隆港,實櫃,40呎,39
096年08月,孟加拉,基隆港,實櫃,20呎,33
096年08月,孟加拉,基隆港,實櫃,40呎,10
096年08月,比利時,基隆港,實櫃,20呎,15
096年08月,比利時,基隆港,實櫃,40呎,5
096年08月,巴林,基隆港,實櫃,20呎,3
096年08月,百慕達,基隆港,實櫃,20呎,5
096年08月,巴西,基隆港,實櫃,20呎,312
096年08月,巴西,基隆港,實櫃,40呎,124
096年08月,巴哈馬,基隆港,實櫃,20呎,3
096年08月,中美洲其他,基隆港,實櫃,20呎,360
096年08月,中美洲其他,基隆港,實櫃,40呎,64
096年08月,加拿大,基隆港,實櫃,20呎,154
096年08月,加拿大,基隆港,實櫃,40呎,27
096年08月,加拿大,基隆港,實櫃,45呎,1
096年08月,瑞士,基隆港,實櫃,40呎,2
096年08月,象牙海岸,基隆港,實櫃,20呎,12
096年08月,象牙海岸,基隆港,實櫃,40呎,1
096年08月,智利,基隆港,實櫃,20呎,198
096年08月,智利,基隆港,實櫃,40呎,85
096年08月,中國大陸,基隆港,實櫃,20呎,9790
096年08月,中國大陸,基隆港,實櫃,40呎,5069
096年08月,中國大陸,基隆港,實櫃,45呎,9
096年08月,德國,基隆港,實櫃,20呎,22
096年08月,德國,基隆港,實櫃,40呎,2
096年08月,多明尼加,基隆港,實櫃,20呎,50
096年08月,多明尼加,基隆港,實櫃,40呎,20
096年08月,埃及,基隆港,實櫃,20呎,42
096年08月,埃及,基隆港,實櫃,40呎,15
096年08月,埃及,基隆港,實櫃,45呎,1
096年08月,西班牙,基隆港,實櫃,20呎,3
096年08月,西班牙,基隆港,實櫃,40呎,1
096年08月,非洲其他,基隆港,實櫃,20呎,53
096年08月,非洲其他,基隆港,實櫃,40呎,18
096年08月,法國,基隆港,實櫃,20呎,1
096年08月,英國,基隆港,實櫃,20呎,8
096年08月,英國,基隆港,實櫃,40呎,1
096年08月,香港,基隆港,實櫃,20呎,4051
096年08月,香港,基隆港,實櫃,40呎,1338
096年08月,印尼,基隆港,實櫃,20呎,625
096年08月,印尼,基隆港,實櫃,40呎,255
096年08月,印尼,基隆港,實櫃,45呎,5
096年08月,印度,基隆港,實櫃,20呎,335
096年08月,印度,基隆港,實櫃,40呎,40
096年08月,伊朗,基隆港,實櫃,20呎,77
096年08月,伊朗,基隆港,實櫃,40呎,14
096年08月,伊朗,基隆港,實櫃,45呎,1
096年08月,義大利,基隆港,實櫃,20呎,4
096年08月,約旦,基隆港,實櫃,20呎,36
096年08月,約旦,基隆港,實櫃,40呎,22
096年08月,日本,基隆港,實櫃,20呎,3642
096年08月,日本,基隆港,實櫃,40呎,1158
096年08月,北韓,基隆港,實櫃,20呎,1
096年08月,韓國,基隆港,實櫃,20呎,929
096年08月,韓國,基隆港,實櫃,40呎,414
096年08月,科威特,基隆港,實櫃,20呎,67
096年08月,科威特,基隆港,實櫃,40呎,4
