時間,貨物別,地區別,臺灣港口,重量(公噸)
102年03月,化學或有關工業產品,上海,臺中港,2
102年03月,化學或有關工業產品,山東青島,臺中港,11
102年03月,塑膠橡膠及其製品,浙江寧波,臺中港,0
102年03月,塑膠橡膠及其製品,上海,臺中港,14
102年03月,塑膠橡膠及其製品,山東青島,臺中港,1
102年03月,"木及木製品,軟木及軟木製品",上海,臺中港,4
102年03月,"木漿紙漿,紙及紙板及其製品",上海,臺中港,0
102年03月,紡織品及其製品,上海,臺中港,1
102年03月,紡織品及其製品,山東青島,臺中港,2
102年03月,"鞋帽傘,羽毛及其製品,人造花",廣東東莞,臺中港,0
102年03月,卑金屬及其製品,浙江寧波,臺中港,3
102年03月,卑金屬及其製品,上海,臺中港,486
102年03月,"機械用具電機設備,電視影像錄音機",遼寧大連,臺中港,229
102年03月,"機械用具電機設備,電視影像錄音機",上海,臺中港,11
102年03月,"機械用具電機設備,電視影像錄音機",山東青島,臺中港,12
102年03月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,2
102年03月,車輛航空器船舶運輸設備,浙江寧波,臺中港,0
102年03月,車輛航空器船舶運輸設備,福建泉州,臺中港,52
102年03月,車輛航空器船舶運輸設備,上海,臺中港,1
102年03月,車輛航空器船舶運輸設備,廣東深圳,臺中港,0
102年03月,車輛航空器船舶運輸設備,福建廈門,臺中港,0
102年03月,車輛航空器船舶運輸設備,廣東中山,臺中港,1
102年03月,"光學照相電影計量檢查儀器,鐘錶樂器",浙江寧波,臺中港,0
102年03月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺中港,5
102年03月,"光學照相電影計量檢查儀器,鐘錶樂器",天津新港,臺中港,0
102年03月,"家具玩具運動用品,雜項製品",上海,臺中港,0
102年03月,藝術品古董,廣東東莞,臺中港,0
102年04月,動物產品,福建福州,臺中港,9
102年04月,動物產品,福建廈門,臺中港,4
102年04月,"調製食品,飲料,煙酒類",福建廈門,臺中港,0
102年04月,礦產品,遼寧鱍魚圈,臺中港,1260
102年04月,礦產品,遼寧丹東,臺中港,6171
102年04月,化學或有關工業產品,浙江寧波,臺中港,1991
102年04月,化學或有關工業產品,上海,臺中港,11
102年04月,化學或有關工業產品,廣東深圳,臺中港,1
102年04月,化學或有關工業產品,山東青島,臺中港,6
102年04月,塑膠橡膠及其製品,上海,臺中港,3
102年04月,"皮革毛衣及其製品,旅行用物品",浙江寧波,臺中港,1
102年04月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,0
102年04月,"木及木製品,軟木及軟木製品",福建廈門,臺中港,2
102年04月,"木漿紙漿,紙及紙板及其製品",上海,臺中港,0
102年04月,紡織品及其製品,山東青島,臺中港,1
102年04月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,臺中港,1
102年04月,卑金屬及其製品,浙江寧波,臺中港,3
102年04月,卑金屬及其製品,上海,臺中港,149
102年04月,卑金屬及其製品,山東青島,臺中港,0
102年04月,"機械用具電機設備,電視影像錄音機",廣東江門,臺中港,1
102年04月,"機械用具電機設備,電視影像錄音機",浙江寧波,臺中港,4
102年04月,"機械用具電機設備,電視影像錄音機",上海,臺中港,246
102年04月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺中港,1
102年04月,"機械用具電機設備,電視影像錄音機",山東青島,臺中港,6
102年04月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,1
102年04月,車輛航空器船舶運輸設備,浙江寧波,臺中港,8
102年04月,車輛航空器船舶運輸設備,上海,臺中港,1
102年04月,車輛航空器船舶運輸設備,廣東深圳,臺中港,0
102年04月,車輛航空器船舶運輸設備,廣東中山,臺中港,1
102年04月,"光學照相電影計量檢查儀器,鐘錶樂器",浙江寧波,臺中港,0
102年04月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺中港,3
102年04月,"家具玩具運動用品,雜項製品",上海,臺中港,2
102年05月,動物產品,福建福州,臺中港,1
102年05月,動物產品,福建廈門,臺中港,8
102年05月,植物產品,上海,臺中港,4
102年05月,"調製食品,飲料,煙酒類",福建廈門,臺中港,0
102年05月,礦產品,遼寧鱍魚圈,臺中港,1650
102年05月,化學或有關工業產品,廣東黃埔,臺中港,0
102年05月,化學或有關工業產品,山東青島,臺中港,5
102年05月,化學或有關工業產品,天津新港,臺中港,5
102年05月,塑膠橡膠及其製品,浙江寧波,臺中港,1
102年05月,塑膠橡膠及其製品,上海,臺中港,4
102年05月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,0
102年05月,"木及木製品,軟木及軟木製品",上海,臺中港,0
102年05月,"木漿紙漿,紙及紙板及其製品",上海,臺中港,0
102年05月,紡織品及其製品,上海,臺中港,2
102年05月,紡織品及其製品,福建廈門,臺中港,0
102年05月,"鞋帽傘,羽毛及其製品,人造花",廣東東莞,臺中港,0
102年05月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,臺中港,44
102年05月,卑金屬及其製品,遼寧鱍魚圈,臺中港,4001
102年05月,卑金屬及其製品,浙江寧波,臺中港,4
102年05月,卑金屬及其製品,上海,臺中港,6
102年05月,"機械用具電機設備,電視影像錄音機",浙江寧波,臺中港,6
102年05月,"機械用具電機設備,電視影像錄音機",上海,臺中港,19
102年05月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺中港,0
102年05月,"機械用具電機設備,電視影像錄音機",山東青島,臺中港,13
102年05月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,3
102年05月,車輛航空器船舶運輸設備,浙江寧波,臺中港,2
102年05月,車輛航空器船舶運輸設備,上海,臺中港,2
102年05月,車輛航空器船舶運輸設備,廣東中山,臺中港,2
102年05月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺中港,4
102年05月,"家具玩具運動用品,雜項製品",上海,臺中港,4
102年06月,動物產品,福建福州,臺中港,3
102年06月,動物產品,福建廈門,臺中港,3
102年06月,"調製食品,飲料,煙酒類",福建廈門,臺中港,2
102年06月,礦產品,遼寧鱍魚圈,臺中港,1580
102年06月,礦產品,天津新港,臺中港,60
102年06月,化學或有關工業產品,上海,臺中港,6
102年06月,化學或有關工業產品,山東青島,臺中港,6
102年06月,化學或有關工業產品,天津新港,臺中港,1
102年06月,塑膠橡膠及其製品,浙江寧波,臺中港,1
102年06月,塑膠橡膠及其製品,上海,臺中港,5
102年06月,"皮革毛衣及其製品,旅行用物品",上海,臺中港,1
102年06月,"木及木製品,軟木及軟木製品",上海,臺中港,2
102年06月,"木及木製品,軟木及軟木製品",福建廈門,臺中港,4
102年06月,"木漿紙漿,紙及紙板及其製品",上海,臺中港,1
102年06月,紡織品及其製品,上海,臺中港,0
102年06月,紡織品及其製品,山東青島,臺中港,1
102年06月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,臺中港,42
102年06月,卑金屬及其製品,上海,臺中港,1995
102年06月,卑金屬及其製品,山東青島,臺中港,0
102年06月,"機械用具電機設備,電視影像錄音機",遼寧大連,臺中港,317
102年06月,"機械用具電機設備,電視影像錄音機",浙江寧波,臺中港,4
102年06月,"機械用具電機設備,電視影像錄音機",上海,臺中港,97
102年06月,"機械用具電機設備,電視影像錄音機",山東青島,臺中港,1
102年06月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,1
102年06月,車輛航空器船舶運輸設備,浙江寧波,臺中港,1
102年06月,車輛航空器船舶運輸設備,上海,臺中港,1
102年06月,車輛航空器船舶運輸設備,廣東深圳,臺中港,0
102年06月,"光學照相電影計量檢查儀器,鐘錶樂器",浙江寧波,臺中港,0
102年06月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺中港,0
102年06月,"家具玩具運動用品,雜項製品",上海,臺中港,1
102年07月,動物產品,福建福州,臺中港,2
102年07月,動物產品,福建廈門,臺中港,13
102年07月,"調製食品,飲料,煙酒類",福建廈門,臺中港,4
102年07月,礦產品,遼寧丹東,臺中港,3000
102年07月,礦產品,天津新港,臺中港,60
102年07月,礦產品,遼寧營口,臺中港,1500
102年07月,化學或有關工業產品,遼寧大連,臺中港,60
102年07月,化學或有關工業產品,上海,臺中港,6
102年07月,化學或有關工業產品,山東青島,臺中港,8
102年07月,塑膠橡膠及其製品,浙江寧波,臺中港,1
102年07月,塑膠橡膠及其製品,上海,臺中港,8
102年07月,塑膠橡膠及其製品,廣東深圳,臺中港,0
102年07月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,2
102年07月,"木及木製品,軟木及軟木製品",上海,臺中港,0
102年07月,"木漿紙漿,紙及紙板及其製品",廣東江門,臺中港,0
102年07月,"木漿紙漿,紙及紙板及其製品",上海,臺中港,0
102年07月,紡織品及其製品,上海,臺中港,6
102年07月,紡織品及其製品,山東青島,臺中港,3
102年07月,"鞋帽傘,羽毛及其製品,人造花",廣東東莞,臺中港,0
102年07月,"鞋帽傘,羽毛及其製品,人造花",上海,臺中港,0
102年07月,卑金屬及其製品,浙江寧波,臺中港,4
102年07月,卑金屬及其製品,上海,臺中港,113
102年07月,卑金屬及其製品,天津,臺中港,681
102年07月,卑金屬及其製品,天津新港,臺中港,0
102年07月,"機械用具電機設備,電視影像錄音機",廣東江門,臺中港,3
102年07月,"機械用具電機設備,電視影像錄音機",浙江寧波,臺中港,5
102年07月,"機械用具電機設備,電視影像錄音機",上海浦東機場,臺中港,0
102年07月,"機械用具電機設備,電視影像錄音機",上海,臺中港,4
102年07月,"機械用具電機設備,電視影像錄音機",江蘇太倉,臺中港,11
102年07月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,15
102年07月,車輛航空器船舶運輸設備,廣東黃埔,臺中港,0
102年07月,車輛航空器船舶運輸設備,浙江寧波,臺中港,1
102年07月,車輛航空器船舶運輸設備,上海,臺中港,1
102年07月,車輛航空器船舶運輸設備,廣東深圳,臺中港,1
102年07月,車輛航空器船舶運輸設備,福建廈門,臺中港,0
102年07月,"光學照相電影計量檢查儀器,鐘錶樂器",浙江寧波,臺中港,0
102年07月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺中港,5
102年07月,"家具玩具運動用品,雜項製品",浙江寧波,臺中港,2
102年07月,"家具玩具運動用品,雜項製品",上海,臺中港,1
102年08月,動物產品,福建福州,臺中港,0
102年08月,動物產品,福建廈門,臺中港,5
102年08月,"調製食品,飲料,煙酒類",福建廈門,臺中港,3
102年08月,礦產品,遼寧鱍魚圈,臺中港,4200
102年08月,化學或有關工業產品,上海,臺中港,2
102年08月,化學或有關工業產品,山東青島,臺中港,1
102年08月,塑膠橡膠及其製品,浙江寧波,臺中港,2
102年08月,塑膠橡膠及其製品,上海,臺中港,0
102年08月,塑膠橡膠及其製品,廣東深圳,臺中港,4
102年08月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,2
102年08月,"木漿紙漿,紙及紙板及其製品",廣東江門,臺中港,0
102年08月,"木漿紙漿,紙及紙板及其製品",上海,臺中港,0
102年08月,紡織品及其製品,上海,臺中港,1
102年08月,"鞋帽傘,羽毛及其製品,人造花",廣東東莞,臺中港,0
102年08月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,臺中港,5
102年08月,卑金屬及其製品,浙江寧波,臺中港,3
102年08月,卑金屬及其製品,上海,臺中港,14
102年08月,"機械用具電機設備,電視影像錄音機",廣東江門,臺中港,1
102年08月,"機械用具電機設備,電視影像錄音機",浙江寧波,臺中港,4
102年08月,"機械用具電機設備,電視影像錄音機",上海,臺中港,201
102年08月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺中港,0
102年08月,"機械用具電機設備,電視影像錄音機",江蘇太倉,臺中港,5
102年08月,"機械用具電機設備,電視影像錄音機",山東青島,臺中港,4
102年08月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,9
102年08月,車輛航空器船舶運輸設備,浙江寧波,臺中港,5
102年08月,車輛航空器船舶運輸設備,上海,臺中港,28
102年08月,車輛航空器船舶運輸設備,廣東深圳,臺中港,0
102年08月,"光學照相電影計量檢查儀器,鐘錶樂器",浙江寧波,臺中港,0
102年08月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺中港,3
102年08月,"家具玩具運動用品,雜項製品",上海,臺中港,5
102年09月,動物產品,浙江寧波,臺中港,1
102年09月,動物產品,福建廈門,臺中港,6
102年09月,"調製食品,飲料,煙酒類",福建廈門,臺中港,3
102年09月,礦產品,遼寧鱍魚圈,臺中港,1320
102年09月,化學或有關工業產品,上海,臺中港,3
102年09月,化學或有關工業產品,山東青島,臺中港,2
102年09月,塑膠橡膠及其製品,上海,臺中港,9
102年09月,"皮革毛衣及其製品,旅行用物品",福建廈門,臺中港,1
102年09月,"木及木製品,軟木及軟木製品",浙江寧波,臺中港,2
102年09月,"木及木製品,軟木及軟木製品",上海,臺中港,0
102年09月,"木漿紙漿,紙及紙板及其製品",上海,臺中港,1
102年09月,紡織品及其製品,上海,臺中港,2
102年09月,紡織品及其製品,福建廈門,臺中港,0
102年09月,"鞋帽傘,羽毛及其製品,人造花",廣東東莞,臺中港,0
102年09月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,臺中港,14
102年09月,卑金屬及其製品,浙江寧波,臺中港,2
102年09月,卑金屬及其製品,上海,臺中港,4
102年09月,卑金屬及其製品,山東青島,臺中港,0
102年09月,"機械用具電機設備,電視影像錄音機",浙江寧波,臺中港,8
102年09月,"機械用具電機設備,電視影像錄音機",上海浦東機場,臺中港,0
102年09月,"機械用具電機設備,電視影像錄音機",上海,臺中港,52
102年09月,"機械用具電機設備,電視影像錄音機",江蘇太倉,臺中港,9
102年09月,"機械用具電機設備,電視影像錄音機",山東青島,臺中港,20
102年09月,"機械用具電機設備,電視影像錄音機",福建廈門,臺中港,5
102年09月,車輛航空器船舶運輸設備,浙江寧波,臺中港,1
102年09月,車輛航空器船舶運輸設備,上海,臺中港,3
102年09月,車輛航空器船舶運輸設備,福建廈門,臺中港,0
