時間,國內/國外,地區別,臺灣港口,船種,載貨噸數
107年11月,國外,安哥拉,高雄港,貨櫃輪,74
107年11月,國外,阿根廷,高雄港,貨櫃輪,2032
107年11月,國外,澳洲,高雄港,貨櫃輪,56674
107年11月,國外,孟加拉,高雄港,貨櫃輪,29733
107年11月,國外,比利時,高雄港,貨櫃輪,7394
107年11月,國外,巴林,高雄港,貨櫃輪,394
107年11月,國外,汶萊,高雄港,貨櫃輪,141
107年11月,國外,巴西,高雄港,貨櫃輪,14640
107年11月,國外,中美洲其他,高雄港,貨櫃輪,10935
107年11月,國外,加拿大,高雄港,貨櫃輪,37152
107年11月,國外,瑞士,高雄港,貨櫃輪,439
107年11月,國外,象牙海岸,高雄港,貨櫃輪,422
107年11月,國外,智利,高雄港,貨櫃輪,1962
107年11月,國外,中國大陸,高雄港,貨櫃輪,259689
107年11月,國外,德國,高雄港,貨櫃輪,20843
107年11月,國外,多明尼加,高雄港,貨櫃輪,4203
107年11月,國外,愛沙尼亞,高雄港,貨櫃輪,414
107年11月,國外,埃及,高雄港,貨櫃輪,7023
107年11月,國外,西班牙,高雄港,貨櫃輪,9389
107年11月,國外,非洲其他,高雄港,貨櫃輪,9224
107年11月,國外,芬蘭,高雄港,貨櫃輪,979
107年11月,國外,法國,高雄港,貨櫃輪,6905
107年11月,國外,英國,高雄港,貨櫃輪,13128
107年11月,國外,香港,高雄港,貨櫃輪,57705
107年11月,國外,印尼,高雄港,貨櫃輪,35824
107年11月,國外,印度,高雄港,貨櫃輪,83847
107年11月,國外,伊朗,高雄港,貨櫃輪,3141
107年11月,國外,義大利,高雄港,貨櫃輪,19769
107年11月,國外,約旦,高雄港,貨櫃輪,2272
107年11月,國外,日本,高雄港,貨櫃輪,63032
107年11月,國外,高棉,高雄港,貨櫃輪,4082
107年11月,國外,韓國,高雄港,貨櫃輪,32836
107年11月,國外,科威特,高雄港,貨櫃輪,2718
107年11月,國外,寮國,高雄港,貨櫃輪,7
107年11月,國外,斯里蘭卡,高雄港,貨櫃輪,7080
107年11月,國外,馬紹爾群島,高雄港,貨櫃輪,208
107年11月,國外,緬甸,高雄港,貨櫃輪,3526
107年11月,國外,墨西哥,高雄港,貨櫃輪,23334
107年11月,國外,馬來西亞,高雄港,貨櫃輪,61543
107年11月,國外,奈及利亞,高雄港,貨櫃輪,2686
107年11月,國外,荷蘭,高雄港,貨櫃輪,19530
107年11月,國外,紐西蘭,高雄港,貨櫃輪,9386
107年11月,國外,阿曼,高雄港,貨櫃輪,673
107年11月,國外,大洋洲其他,高雄港,貨櫃輪,4502
107年11月,國外,巴拿馬,高雄港,貨櫃輪,1776
107年11月,國外,秘魯,高雄港,貨櫃輪,7486
107年11月,國外,菲律賓,高雄港,貨櫃輪,57408
107年11月,國外,巴基斯坦,高雄港,貨櫃輪,13578
107年11月,國外,波多黎各,高雄港,貨櫃輪,724
107年11月,國外,卡達,高雄港,貨櫃輪,2908
107年11月,國外,俄羅斯,高雄港,貨櫃輪,6812
107年11月,國外,南美洲其他,高雄港,貨櫃輪,9303
107年11月,國外,沙烏地阿拉伯,高雄港,貨櫃輪,9338
107年11月,國外,瑞典,高雄港,貨櫃輪,3834
107年11月,國外,新加坡,高雄港,貨櫃輪,16949
107年11月,國外,敘利亞,高雄港,貨櫃輪,2766
107年11月,國外,泰國,高雄港,貨櫃輪,58311
107年11月,國外,土耳其,高雄港,貨櫃輪,16445
107年11月,國外,歐洲其他,高雄港,貨櫃輪,24313
107年11月,國外,烏克蘭,高雄港,貨櫃輪,1803
107年11月,國外,美國,高雄港,貨櫃輪,270326
107年11月,國外,委內瑞拉,高雄港,貨櫃輪,239
107年11月,國外,越南,高雄港,貨櫃輪,105374
107年11月,國外,葉門,高雄港,貨櫃輪,114
107年11月,國外,南非,高雄港,貨櫃輪,6607
107年11月,國外,中美洲其他,高雄港,冷藏輪,28
107年11月,國外,日本,高雄港,冷藏輪,0
107年11月,國外,大洋洲其他,高雄港,冷藏輪,1
107年11月,國外,南非,高雄港,冷藏輪,310
107年11月,國內,臺中港,高雄港,油輪,94413
107年11月,國內,花蓮港,高雄港,油輪,22218
107年11月,國內,蘇澳港,高雄港,油輪,7991
107年11月,國內,馬公港,高雄港,油輪,16315
107年11月,國內,金門港,高雄港,油輪,7383
107年11月,國內,小琉球,高雄港,油輪,341
107年11月,國外,澳洲,高雄港,油輪,6412
107年11月,國外,比利時,高雄港,油輪,153
107年11月,國外,中國大陸,高雄港,油輪,54145
107年11月,國外,德國,高雄港,油輪,881
107年11月,國外,愛沙尼亞,高雄港,油輪,45
107年11月,國外,西班牙,高雄港,油輪,1991
107年11月,國外,芬蘭,高雄港,油輪,35
107年11月,國外,英國,高雄港,油輪,1034
107年11月,國外,印度,高雄港,油輪,14833
107年11月,國外,日本,高雄港,油輪,8135
107年11月,國外,韓國,高雄港,油輪,94425
107年11月,國外,馬來西亞,高雄港,油輪,33481
107年11月,國外,荷蘭,高雄港,油輪,2619
107年11月,國外,菲律賓,高雄港,油輪,48125
107年11月,國外,俄羅斯,高雄港,油輪,989
107年11月,國外,瑞典,高雄港,油輪,253
107年11月,國外,新加坡,高雄港,油輪,31691
107年11月,國外,泰國,高雄港,油輪,2907
107年11月,國外,歐洲其他,高雄港,油輪,794
107年11月,國外,越南,高雄港,油輪,3459
107年11月,國內,臺北港,高雄港,散裝輪,13000
107年11月,國內,馬公港,高雄港,散裝輪,11199
107年11月,國內,金門港,高雄港,散裝輪,2800
107年11月,國外,孟加拉,高雄港,散裝輪,9708
107年11月,國外,比利時,高雄港,散裝輪,29695
107年11月,國外,中國大陸,高雄港,散裝輪,10117
107年11月,國外,西班牙,高雄港,散裝輪,20570
107年11月,國外,非洲其他,高雄港,散裝輪,5700
107年11月,國外,法國,高雄港,散裝輪,5247
107年11月,國外,英國,高雄港,散裝輪,17514
107年11月,國外,香港,高雄港,散裝輪,1237
107年11月,國外,印尼,高雄港,散裝輪,8873
107年11月,國外,印度,高雄港,散裝輪,13653
107年11月,國外,韓國,高雄港,散裝輪,4938
107年11月,國外,馬來西亞,高雄港,散裝輪,17091
107年11月,國外,奈及利亞,高雄港,散裝輪,4805
107年11月,國外,巴基斯坦,高雄港,散裝輪,21790
107年11月,國外,新加坡,高雄港,散裝輪,3072
107年11月,國外,泰國,高雄港,散裝輪,5707
107年11月,國外,美國,高雄港,散裝輪,31967
107年11月,國外,越南,高雄港,散裝輪,15479
107年11月,國內,馬公港,高雄港,乾貨輪,9821
107年11月,國內,金門港,高雄港,乾貨輪,16211
107年11月,國內,外島其他,高雄港,乾貨輪,171
107年11月,國外,澳洲,高雄港,乾貨輪,37951
107年11月,國外,孟加拉,高雄港,乾貨輪,2872
107年11月,國外,中美洲其他,高雄港,乾貨輪,18
107年11月,國外,加拿大,高雄港,乾貨輪,9150
107年11月,國外,中國大陸,高雄港,乾貨輪,59484
107年11月,國外,香港,高雄港,乾貨輪,5637
107年11月,國外,印尼,高雄港,乾貨輪,18159
107年11月,國外,印度,高雄港,乾貨輪,1951
107年11月,國外,日本,高雄港,乾貨輪,51744
107年11月,國外,高棉,高雄港,乾貨輪,53
107年11月,國外,韓國,高雄港,乾貨輪,18331
107年11月,國外,墨西哥,高雄港,乾貨輪,11746
107年11月,國外,馬來西亞,高雄港,乾貨輪,55105
107年11月,國外,紐西蘭,高雄港,乾貨輪,140
107年11月,國外,大洋洲其他,高雄港,乾貨輪,153
107年11月,國外,菲律賓,高雄港,乾貨輪,18090
107年11月,國外,南美洲其他,高雄港,乾貨輪,363
107年11月,國外,新加坡,高雄港,乾貨輪,3784
107年11月,國外,泰國,高雄港,乾貨輪,12567
107年11月,國外,美國,高雄港,乾貨輪,18536
107年11月,國外,越南,高雄港,乾貨輪,81314
107年11月,國外,中國大陸,高雄港,其他專用貨船,10403
107年11月,國外,美國,高雄港,其他專用貨船,8
107年12月,國內,馬公港,高雄港,客貨輪,3558
107年12月,國內,七美港,高雄港,客貨輪,20
107年12月,國外,亞洲其他,高雄港,貨櫃輪,13854
107年12月,國外,阿拉伯聯合大公國,高雄港,貨櫃輪,15240
107年12月,國外,安哥拉,高雄港,貨櫃輪,234
107年12月,國外,阿根廷,高雄港,貨櫃輪,2575
107年12月,國外,澳洲,高雄港,貨櫃輪,45665
107年12月,國外,孟加拉,高雄港,貨櫃輪,28019
107年12月,國外,比利時,高雄港,貨櫃輪,14929
107年12月,國外,巴林,高雄港,貨櫃輪,313
107年12月,國外,汶萊,高雄港,貨櫃輪,221
107年12月,國外,巴西,高雄港,貨櫃輪,16984
107年12月,國外,巴哈馬,高雄港,貨櫃輪,1
107年12月,國外,中美洲其他,高雄港,貨櫃輪,9654
107年12月,國外,加拿大,高雄港,貨櫃輪,35390
107年12月,國外,瑞士,高雄港,貨櫃輪,927
107年12月,國外,象牙海岸,高雄港,貨櫃輪,940
107年12月,國外,智利,高雄港,貨櫃輪,1862
107年12月,國外,中國大陸,高雄港,貨櫃輪,294654
107年12月,國外,德國,高雄港,貨櫃輪,38360
107年12月,國外,多明尼加,高雄港,貨櫃輪,3009
107年12月,國外,愛沙尼亞,高雄港,貨櫃輪,650
107年12月,國外,埃及,高雄港,貨櫃輪,6279
107年12月,國外,西班牙,高雄港,貨櫃輪,11268
107年12月,國外,非洲其他,高雄港,貨櫃輪,13431
107年12月,國外,芬蘭,高雄港,貨櫃輪,1767
107年12月,國外,法國,高雄港,貨櫃輪,13522
107年12月,國外,英國,高雄港,貨櫃輪,22475
107年12月,國外,赤道幾內亞,高雄港,貨櫃輪,38
107年12月,國外,香港,高雄港,貨櫃輪,55548
107年12月,國外,印尼,高雄港,貨櫃輪,38092
107年12月,國外,印度,高雄港,貨櫃輪,101126
107年12月,國外,伊朗,高雄港,貨櫃輪,1731
107年12月,國外,義大利,高雄港,貨櫃輪,32992
107年12月,國外,約旦,高雄港,貨櫃輪,2196
107年12月,國外,日本,高雄港,貨櫃輪,51663
107年12月,國外,高棉,高雄港,貨櫃輪,1693
107年12月,國外,韓國,高雄港,貨櫃輪,33345
107年12月,國外,科威特,高雄港,貨櫃輪,2075
107年12月,國外,寮國,高雄港,貨櫃輪,9
107年12月,國外,斯里蘭卡,高雄港,貨櫃輪,7076
107年12月,國外,馬紹爾群島,高雄港,貨櫃輪,763
107年12月,國外,緬甸,高雄港,貨櫃輪,3328
107年12月,國外,墨西哥,高雄港,貨櫃輪,20405
107年12月,國外,馬來西亞,高雄港,貨櫃輪,60947
107年12月,國外,奈及利亞,高雄港,貨櫃輪,3540
107年12月,國外,荷蘭,高雄港,貨櫃輪,30446
107年12月,國外,紐西蘭,高雄港,貨櫃輪,9379
107年12月,國外,阿曼,高雄港,貨櫃輪,754
107年12月,國外,大洋洲其他,高雄港,貨櫃輪,3187
107年12月,國外,巴拿馬,高雄港,貨櫃輪,1935
107年12月,國外,秘魯,高雄港,貨櫃輪,7159
107年12月,國外,菲律賓,高雄港,貨櫃輪,35101
107年12月,國外,巴基斯坦,高雄港,貨櫃輪,11502
107年12月,國外,波多黎各,高雄港,貨櫃輪,1439
107年12月,國外,卡達,高雄港,貨櫃輪,2142
107年12月,國外,俄羅斯,高雄港,貨櫃輪,8696
107年12月,國外,南美洲其他,高雄港,貨櫃輪,13031
107年12月,國外,沙烏地阿拉伯,高雄港,貨櫃輪,12597
107年12月,國外,瑞典,高雄港,貨櫃輪,8212
107年12月,國外,新加坡,高雄港,貨櫃輪,19662
107年12月,國外,敘利亞,高雄港,貨櫃輪,2708
107年12月,國外,泰國,高雄港,貨櫃輪,47890
107年12月,國外,土耳其,高雄港,貨櫃輪,16306
107年12月,國外,歐洲其他,高雄港,貨櫃輪,37250
107年12月,國外,烏克蘭,高雄港,貨櫃輪,2329
107年12月,國外,美國,高雄港,貨櫃輪,287936
107年12月,國外,委內瑞拉,高雄港,貨櫃輪,292
107年12月,國外,越南,高雄港,貨櫃輪,102815
107年12月,國外,葉門,高雄港,貨櫃輪,150
107年12月,國外,南非,高雄港,貨櫃輪,12004
107年12月,國外,中美洲其他,高雄港,冷藏輪,1
107年12月,國外,中國大陸,高雄港,冷藏輪,0
107年12月,國外,非洲其他,高雄港,冷藏輪,115
107年12月,國外,馬紹爾群島,高雄港,冷藏輪,181
107年12月,國外,大洋洲其他,高雄港,冷藏輪,216
107年12月,國外,巴拿馬,高雄港,冷藏輪,5
107年12月,國外,新加坡,高雄港,冷藏輪,1
107年12月,國內,基隆港,高雄港,油輪,4240
107年12月,國內,臺中港,高雄港,油輪,35290
107年12月,國內,花蓮港,高雄港,油輪,36408
107年12月,國內,蘇澳港,高雄港,油輪,10789
107年12月,國內,臺北港,高雄港,油輪,13262
107年12月,國內,馬公港,高雄港,油輪,15545
107年12月,國內,金門港,高雄港,油輪,7533
107年12月,國內,小琉球,高雄港,油輪,677
107年12月,國內,環島其他,高雄港,油輪,4240
107年12月,國外,澳洲,高雄港,油輪,103183
107年12月,國外,巴西,高雄港,油輪,4008
107年12月,國外,中國大陸,高雄港,油輪,79583
107年12月,國外,印尼,高雄港,油輪,450
107年12月,國外,印度,高雄港,油輪,3556
107年12月,國外,日本,高雄港,油輪,3014
107年12月,國外,韓國,高雄港,油輪,46337
107年12月,國外,馬來西亞,高雄港,油輪,8275
107年12月,國外,紐西蘭,高雄港,油輪,206
107年12月,國外,菲律賓,高雄港,油輪,3002
107年12月,國外,巴基斯坦,高雄港,油輪,30901
107年12月,國外,新加坡,高雄港,油輪,55555
107年12月,國外,泰國,高雄港,油輪,11446
107年12月,國外,美國,高雄港,油輪,5249
107年12月,國外,越南,高雄港,油輪,12623
107年12月,國內,臺北港,高雄港,散裝輪,12800
107年12月,國內,馬公港,高雄港,散裝輪,9762
107年12月,國內,金門港,高雄港,散裝輪,2800
107年12月,國外,阿拉伯聯合大公國,高雄港,散裝輪,8431
107年12月,國外,澳洲,高雄港,散裝輪,15872
107年12月,國外,孟加拉,高雄港,散裝輪,10477
107年12月,國外,比利時,高雄港,散裝輪,28954
107年12月,國外,加拿大,高雄港,散裝輪,5397
107年12月,國外,中國大陸,高雄港,散裝輪,6005
107年12月,國外,西班牙,高雄港,散裝輪,2945
107年12月,國外,非洲其他,高雄港,散裝輪,10953
107年12月,國外,英國,高雄港,散裝輪,14820
107年12月,國外,印度,高雄港,散裝輪,16183
107年12月,國外,義大利,高雄港,散裝輪,8854
107年12月,國外,韓國,高雄港,散裝輪,5515
107年12月,國外,墨西哥,高雄港,散裝輪,18585
107年12月,國外,馬來西亞,高雄港,散裝輪,6142
107年12月,國外,巴基斯坦,高雄港,散裝輪,28965
107年12月,國外,沙烏地阿拉伯,高雄港,散裝輪,7850
107年12月,國外,新加坡,高雄港,散裝輪,18000
107年12月,國外,美國,高雄港,散裝輪,30763
107年12月,國外,越南,高雄港,散裝輪,35283
107年12月,國外,南非,高雄港,散裝輪,4774
107年12月,國內,馬公港,高雄港,乾貨輪,7808
107年12月,國內,金門港,高雄港,乾貨輪,14845
107年12月,國內,外島其他,高雄港,乾貨輪,105
107年12月,國外,亞洲其他,高雄港,乾貨輪,1
107年12月,國外,阿拉伯聯合大公國,高雄港,乾貨輪,106
107年12月,國外,澳洲,高雄港,乾貨輪,8076
107年12月,國外,孟加拉,高雄港,乾貨輪,4507
107年12月,國外,中美洲其他,高雄港,乾貨輪,53
107年12月,國外,加拿大,高雄港,乾貨輪,7593
107年12月,國外,中國大陸,高雄港,乾貨輪,102475
107年12月,國外,西班牙,高雄港,乾貨輪,106
107年12月,國外,香港,高雄港,乾貨輪,4694
107年12月,國外,印尼,高雄港,乾貨輪,31197
107年12月,國外,日本,高雄港,乾貨輪,62279
107年12月,國外,高棉,高雄港,乾貨輪,122
107年12月,國外,韓國,高雄港,乾貨輪,21650
107年12月,國外,緬甸,高雄港,乾貨輪,3
107年12月,國外,馬來西亞,高雄港,乾貨輪,46307
107年12月,國外,菲律賓,高雄港,乾貨輪,24244
107年12月,國外,新加坡,高雄港,乾貨輪,1961
107年12月,國外,泰國,高雄港,乾貨輪,22626
107年12月,國外,美國,高雄港,乾貨輪,8759
107年12月,國外,越南,高雄港,乾貨輪,50038
107年12月,國外,中國大陸,高雄港,其他專用貨船,13583
107年12月,國外,美國,高雄港,其他專用貨船,18
108年01月,國內,馬公港,高雄港,客貨輪,2321
108年01月,國內,七美港,高雄港,客貨輪,48
108年01月,國外,亞洲其他,高雄港,貨櫃輪,13506
108年01月,國外,阿拉伯聯合大公國,高雄港,貨櫃輪,15758
108年01月,國外,安哥拉,高雄港,貨櫃輪,221
108年01月,國外,阿根廷,高雄港,貨櫃輪,1455
108年01月,國外,澳洲,高雄港,貨櫃輪,51732
108年01月,國外,孟加拉,高雄港,貨櫃輪,29626
108年01月,國外,比利時,高雄港,貨櫃輪,13914
108年01月,國外,巴林,高雄港,貨櫃輪,340
108年01月,國外,百慕達,高雄港,貨櫃輪,0
108年01月,國外,汶萊,高雄港,貨櫃輪,322
108年01月,國外,巴西,高雄港,貨櫃輪,14008
108年01月,國外,中美洲其他,高雄港,貨櫃輪,8933
108年01月,國外,加拿大,高雄港,貨櫃輪,39222
108年01月,國外,瑞士,高雄港,貨櫃輪,900
108年01月,國外,象牙海岸,高雄港,貨櫃輪,333
108年01月,國外,智利,高雄港,貨櫃輪,1777
108年01月,國外,中國大陸,高雄港,貨櫃輪,228294
108年01月,國外,德國,高雄港,貨櫃輪,35327
108年01月,國外,多明尼加,高雄港,貨櫃輪,2708
108年01月,國外,愛沙尼亞,高雄港,貨櫃輪,924
108年01月,國外,埃及,高雄港,貨櫃輪,8295
108年01月,國外,西班牙,高雄港,貨櫃輪,13103
108年01月,國外,非洲其他,高雄港,貨櫃輪,10140
108年01月,國外,芬蘭,高雄港,貨櫃輪,1969
108年01月,國外,法國,高雄港,貨櫃輪,11065
108年01月,國外,英國,高雄港,貨櫃輪,19983
108年01月,國外,香港,高雄港,貨櫃輪,44102
108年01月,國外,印尼,高雄港,貨櫃輪,43822
108年01月,國外,印度,高雄港,貨櫃輪,89557
108年01月,國外,伊朗,高雄港,貨櫃輪,2948
108年01月,國外,義大利,高雄港,貨櫃輪,29018
108年01月,國外,約旦,高雄港,貨櫃輪,2475
108年01月,國外,日本,高雄港,貨櫃輪,72544
108年01月,國外,高棉,高雄港,貨櫃輪,2209
108年01月,國外,韓國,高雄港,貨櫃輪,34863
108年01月,國外,科威特,高雄港,貨櫃輪,3331
108年01月,國外,寮國,高雄港,貨櫃輪,85
108年01月,國外,斯里蘭卡,高雄港,貨櫃輪,6197
108年01月,國外,馬紹爾群島,高雄港,貨櫃輪,482
108年01月,國外,緬甸,高雄港,貨櫃輪,4040
108年01月,國外,墨西哥,高雄港,貨櫃輪,22335
108年01月,國外,馬來西亞,高雄港,貨櫃輪,61462
108年01月,國外,奈及利亞,高雄港,貨櫃輪,2352
